"Cuerpo","Calificacion"
"<div class='Normal'><strong>Story</strong>: <em>The old fairy tale of an evil queen who puts a curse on a baby gets aslick, modern makeover with a decidedly darker edge.</em><br>
<br>
<strong>Review</strong>: As a young girl living in her fairy land, Maleficent isn't an evil person to begin with. In fact, according to the back-story, her life was full of fantasy and wonder in the moors and the forest that she lived in.<br>
<br>
But as time goes by, things change when King Henry (Cranham) decides to take over her beloved homeland. And that represents the clash between the two worlds - that of the humans and Maleficent's kind. While she had befriended a boy called Stefan (played as a grown-up by Copley) when she was young, he later develops ambitions that would have far-reaching consequences in the story.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><em><strong>Story:</strong> Far from being able to lead a normal life, cop Rama is soon in the middle of another bloodbath. Operating undercover this time, he has bigger fish to fry. Or rather, pummel to a pulp.</em><br>
<br>
<strong>Review:</strong> Picking up from where the last *Raid *left off (you don't necessarily have to have watched the last one to follow this movie), the wiry and wired Rama (Uwais) again has violence on his mind. His brother is left for dead in an open field by a gangster called Bejo (Abbad). Understandably, Rama is pissed off, but the retribution can wait. While the first part was about exfiltration, this one is the opposite, as it is about Rama's infiltration into the crime world's hive. And he can do so by going undercover under orders from his SWAT boss to take out the bad guys. And surprise, surprise, a bunch of crooked cops is also a target. Not unlike some early video games, he takes on suited and booted bad guys of increasingly powerful abilities in various stages.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story:</strong> Mutants from the present unite to alter an event that occurred back in time that has cataclysmic consequences for them in the present day.<br>
<br>
<strong>Review:</strong> Singer wastes no time in putting you in the thick of the action from the beginning, with a fight scene between mutants and Sentinels (truly devious beasts with an array of powers that make them seemingly unstoppable). Magneto (McKellen) and Professor X (Stewart) have allied as they know that the mutants are in a sticky situation thanks to the Sentinels. Professor X patiently explains to Wolverine (Jackman) that the latter has to go back in time to 1973 and make contact with a young Charles Xavier and Erik Lehnsherr (McAvoy and Fassbender, respectively). Kitty Pryde (Page) uses her powers to send Wolverine back in time, Into the mix is the shape-shifting Mystique/Raven Lawrence) with unbelievable fighting skills. She's out to take out Dr. Bolivar Trask (Dinklage), who has created the Sentinels to destroy the mutants. But Trask also wants to study Mystique's blood for his devious plans. Among the standout scenes is one that involves Quicksilver (Peters, excellent) and a prison break that itself is worth the ticket price.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4.5"
"<div class='Normal'><strong>Story: </strong>When all else fails, what better way to make some money than to turn into the proverbial Don Juan? Accordingly, Fioravante (Turturro) turns into a ladies' man, ably guided by Murray (Allen) who takes his cut from Murray's earnings. But soon, there comes a time when love, lust and money all come to a head.<br>
<br>
<strong>Review: </strong>Although Fading Gigolo looks every inch like a film Woody Allen could have directed, here, the directorial reins are taken by Turturro who is also in the lead role. Accordingly, Allen takes on the garb of a supporting role, with plenty of the kind of humour that you can expect from Woody Allen, as a counterpoint to Turturro's somewhat more stoic Fioravante. The latter loves books and is a florist. He is, not surprisingly, also hard up on cash and has no long-term plan for life.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
"<div class='Normal'><strong>Story:</strong> Godzilla faces off the MUTOs (Massive Unidentified Terrestrial Organisms) in an epic battle that will decide the fate of humanity.<br>
<br>
<strong>Review:</strong> A paranoid Joe Brody (Cranston) is a nuclear physicist who seems to have an air of impending doom and dread, albeit not without good cause. He investigates strange happenings at the Janjira power plant (a barely- disguised reference to the real-world Fukushima nuclear plant meltdown) in Japan and later, after his wife Sandra (Binoche) and others die in what seems to be a natural accident, he knows that it is anything but natural.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story</strong>: <em>Sports agent JB Bernstein is clutching at straws to save his career. But a stroke of late-night inspiration leads him to India to find two Major </em><em>League Baseball star pitchers</em>.<br>
<br>
<strong>Review</strong>: JB Bernstein (Hamm) has all the trappings of wealth - a sprawling home, an enviable bachelor lifestyle and the swanky sports car. But these are the fruits of past successes. In the present day, he and his partner Aash (Mandvi) find it harder to find and pay fresh talent in the face of stiff competition from other agents. Bernstein is no cricket fan. He scoffs at the game but one night, the bowling action he sees on screen during a match gives him a sort of Eureka moment. Although worlds apart in mechanics, both fast bowling and fast pitching have speed in common, he reasons. Could then the next star baseball pitcher be found in the subcontinent?<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story</strong>: <em>Beyond reconciling his own dual identity as Spider-Man and Peter Parker, the web-spinner here (Garfield) faces several powerful villains with formidable powers who threaten the safety of his home city. Also, at the heart of this movie, is Peter's bond with Gwen (Stone). </em><br>
<br>
<strong>Review</strong>: What sets Marc Webb's iteration of the web-slinger's story apart from Spider-Man's previous cinematic outings (and indeed, other superhero films) is that along with its share of action, epic fights and special effects, there is a vibrant, emotional core at the heart of this movie.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story</strong>: <em>Set in a dystopian Detroit, an undercover narcotics cop teams up with an ex-con to infiltrate a ghetto to diffuse a bomb and bring down the most wanted drug baron. </em><br>
<br>
<strong>Review</strong>: Brick Mansions, a remake of French film District B13 (2004), is special, for it happens to be the late Paul Walker's final finished role. Sadly, it turns out to be one of his most forgettable films for he sleepwalks through the hastily-made generic action caper. Walker, who plays an undercover cop 'yet again', is not the only actor to look uninterested, rapper RZA looks least menacing as a drug lord as well.<br>
<br>
The film solely rests on the shoulders of French actor David Belle and his Parkour skills. You are bound to drool over the uncut opening sequence which sees Belle (also the founder of Parkour) use the technique to move through obstacles. He runs, climbs, swings, jumps, rolls and propels himself down stairs, through windows, across roofs, almost anything to make a way out of no way. It is his expertise that keeps you hooked, not Walker's good looks or the emotional connect.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
"<div class='Normal'><strong>Story</strong>: <em>Tarzan and Jane's budding romance and idyll deep in the African bush is disturbed when the industrialist William Clayton arrives with a small army in search of a powerful energy source of intergalactic origin. </em><br>
<br>
<strong>Review</strong>: The telling of Tarzan's (Lutz) tale in this version begins many, many years in the past when a meteorite crashes on Earth with cataclysmic results. Dinosaurs, leaping lizards and all the other prehistoric creepy crawlies wind up kaput. What remains, hidden for millennia, is the marauding chunk of rock in Africa.<br>
<br>
This attracts the interest of John Greystoke (Deklin), CEO of Greystoke Energies, who along with wife Alice (Newman) and a young Tarzan head out to go find it because the material it's made of can solve the energy needs of the world and make Greystoke even richer. But their helicopter crashes in a storm and only Tarzan survives.<br>
<br>
<div id='mvslider' style='display:none;'>movie","2"
"<div class='Normal'><strong>Story:<em> </em></strong><em>The film traces the life of Jesus Christ, from his birth along with his teachings as a Prophet, to his crucifixion and resurrection. </em><br>
<br>
<strong>Review:</strong> At the outset, it's important to say what Son Of God is not. Adapted from a TV miniseries, in tone and character, it is not at all like Mel Gibson's Passion of the Christ. Son of God has none of Passion's unflinchingly powerful and charismatic depiction of Christ's last days and resurrection.<br>
<br>
As the story goes according to scripture, baby Jesus is born to Mary and Joseph. The Three Kings (also known as the Magi) follow the Star of Bethlehem and visit baby Jesus, Mary and Joseph. They realize that he is the son of God.<br>
<br>
<div id='mvslider' style='display:none;'>movie","2.5"
"<div class='Normal'><strong>Story</strong>: <em>An Artificial Intelligence researcher's consciousness is uploaded online to supposedly benefit mankind. Fighting to stop him however is an anti-technology group that believes this is conceptually immoral.</em><br>
<br>
<strong>Review</strong>: Will immortality in the future mean an infinite existence in cyberspace, where one's consciousness can outlive the human body? Soft-spoken genius Artificial Intelligence (A.I.) researcher, Dr Will Caster (Depp) certainly thinks so. The film is set in the not-too-distant future where there is a backlash against artificially-intelligent technology. Ably supported by co-scientist and wife Evelyn (Hall), Caster envisions mankind being benefited by a God-like A.I. that has the power to heal, regenerate and create.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
"<div class='Normal'><strong>Story</strong>:<em> Tragedy strikes the Russell household after the parents succumb to mysterious deaths. Their young son is convicted of their murders while the daughter blames a possessed mirror in the house for the killings. Haunted by the past, 11 years later, the siblings decide to decode the mystery.</em><br>
<br>
<strong>Review: </strong>To begin with, Oculus bears no resemblance to 2008 horror film Mirrors. It is by far one of the most cleverly executed psychological horror films that puts you through hell without resorting to gore. The non-linear narrative structure sees the past overlapping with present, real with unreal, facts with hallucinations and truth with deception as siblings Kaylie (Karen Gillan) and Tim (Brenton Thwaites), now in their 20s, try to resolve the mysterious deaths in the family. The two track down the mirror and put it under observation, thus surrendering themselves to their terrifying past once again.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story</strong>: <em>Blu (Eisenberg), Jewel (Hathaway) and their kids find out that there are other birds just like them deep in the Amazon and so, they move from Rio to the jungle. While the family reconnects with their rainforest roots, Blu must also win over his father-in-law.</em><br>
<br>
<strong>Review</strong>: Geeky ornithologist Tulio (Santoro) and his wife Linda (Mann) are busy trooping around in the Amazon jungle one day when quite by accident, they come across a group of the extremely rare blue macaws. Soon, it's on the news and Jewel happens to see it on TV one morning while the birds are at a decidedly human-like breakfast of pancakes.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story</strong>: <em>The caste system takes on a new avatar in a post-apocalyptic future, where humans are segregated by choice into five factions. Those who cannot be categorized are called 'Divergent'. One such individual, Tris Prior (Woodley), finds out that the faction leader wants to exterminate all Divergents.</em><br>
<br>
<strong>Review</strong>: Set in the future many years from now, in the fenced-off remnants of a post-war Chicago, the powers-that-be headed by the joyless Jeanine Matthews (Winslet) have society organized into factions. Each faction (Amity, Candor, Erudite, Abnegation and Dauntless) is populated by people who show a particular defining trait. For example, Dauntless are pig-headedly brave. Abegnation are miserably humble. Erudite are the most well-read of the lot and so on.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story</strong>: Captain America realizes that S.H.I.E.L.D has been compromised by an internal group and soon, he will have to face a formidable enemy created in the Soviet Union during the Cold War era - the Winter Soldier.<br>
<br>
<strong>Review</strong>: Captain America (Evans) is an embodiment of a set of values - truth, honesty, courage and so on that were predominant during the '40s. He never loses sight of that in contemporary times, despite some good-natured ribbing from Natasha Romanoff (Scarlett) and war veteran Sam Wilson (Mackie), whom he befriends during a morning jog.<br>
<br>
During an action sequence where Rogers, Romanoff and members of the Strike team are called upon to rescue a S.H.I.E.L.D ship from French-Algerian pirates, Rogers notices Romanoff downloading classified data from the ship's computers. That, along with a subsequent meeting with Nick Fury (Jackson), makes him question S.H.I.E.L.D's validity and his own role in it, especially when it comes to 'Operation: Insight', the brainchild of thesuper-secret group HYDRA.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story</strong>: <em>Based on the Old Testament tale from the Bible, Noah is chosen by God to build an Ark as a shelter for a male and female pair of every living creature on Earth in preparation for an apocalyptic yet cleansing flood.</em><br>
<br>
<strong>Review</strong>: Noah (Crowe) knows that the flip side of him being chosen to save all that is pure and innocent (read: the entire animal kingdom and only his family) is that he will have to make some really tough decisions, like turning away tons of people who also seek safety in the Ark. His father Methuselah (Hopkins, brilliant) prepares Noah for the task over a conversation, after which Noah then returns to Naameh (Connelly) and his sons Shem (Booth), Ham (Lerman) and Japeth (Carroll) with the divine message.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story</strong>: <em>A DEA task force raids a cartel's hideout and steals $10 million in cash. Things go awry in the mission's aftermath and one by one, they are targeted by an unnamed and unseen enemy. Their only choice is to fight back or face the inevitable.</em><br>
<br>
<strong>Review</strong>: John 'Breacher' Wharton (Schwarzenegger) is the cigar-chomping leader of the task force who are as liberal with cuss words as they are with tossing down beers and busting bad guys. James 'Monster' Murray (Worthington) is somewhat like a second in command with more of a conscience than the others in the team. The rest of the team comprises Joe 'Grinder' Phillips (Manganiello), Eddie 'Neck' Jordan (Holloway), Jackson (Perrineau), crack-addicted loose cannon Lizzy (Enos) and Tom 'Pyro' Roberts (Martini).<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
"<div class='Normal'><strong>Story</strong>: <em>The Muppets take their show on the road, this time in Europe, with a tour visiting Berlin, Madrid, Dublin and London. However, Kermit is replaced by an evil impersonator called Constantine who plans to use the Muppets roadshow as a front for a heist.</em><br>
<br>
<strong>Review</strong>: Almost every Muppet you might or might not have seen on TV as a kid features in this caper. The Muppets realize that they need to step up their stage act if they are to give their careers a shot in the arm and in order to do so, they must go on a tour. They are persuaded to hire a shifty character called Dominic Badguy (Gervais) who will provide his services as road manager for the group. What the furry fellows don't realize is that Dominic has his own long-term plans for the job. His first step is to get the real Kermit (Whitmire) kicked off to the Siberian gulag and install Constantine (Vogel) in Kermit's place. None of the Muppets suspect the switch, even if Constantine speaks in an accent that's decidedly more Ukraine than Utah.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story</strong>: <em>Tobey Marshall (Paul) and friends are struggling to keep their garage business from going broke. He reluctantly accepts an offer from wealthy ex-NASCAR driver Dino Brewster (Cooper) to soup up a Ford Mustang for a big price. However, Tobey soon finds himself in a race that's about revenge as well as redemption.</em><br>
<br>
<strong>Review</strong>: Aaron Paul's (of Breaking Bad fame) character Tobey is loosely reminiscent of Ryan Gosling's look in 'Drive', minus the gore. He speaks very little and prefers to put the pedal to the metal. His friends Maverick (Mescudi), Joe Peck (Rodriguez), Pete (Gilbertson), Finn (Malek) and him make a living by modifying and racing muscle cars. But the money's barely enough, so when Paul's former rival Dino pays them a visit, he offers Tobey 25% to trick out the Mustang, valued at $2million.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story</strong>: <em>CIA agent Ethan Renner (Costner) wants to retire and reconnect with his wife Christine (Nielsen) and daughter Zoey (Steinfeld). Before he can, he is tasked with one final dangerous mission.</em><br>
<br>
<strong>Review</strong>: McG has many music videos as well as films like Terminator: Salvation and Charlie's Angels Full Throttle to his credit. Here, he ropes in Costner for a surprisingly fun flick, written by Luc Besson and Adi Hasak. The film manages to combine elements of camp with a vamp CIA assassin called Vivi Delay (Heard), father-daughter bonding, teenage angst, humour and car chases down cobbled streets and Parisian pavements.<br>
<br>
Renner finds out that he has terminal cancer one day. Faced with this eventuality, he moves back to Paris where his wife and daughter live, to spend some quality time with them. His Parisian apartment, however, is inhabited by a family of African squatters. So, he has no choice but to move in with Christine till the squatters move out after a stipulated time.<br>
<br>
While Renner tries to get reacquainted with Zoey, Vivi tracks him down near a market one afternoon, and makes him an offer he can't refuse – nab a dangerous arms trafficker called The Wolf (Sammel) and his lieutenant called The Albino (Lemarquis). In return, she offers him the elixir of life – a potion delivered in a syringe which looks like it was nicked from a kid's chemistry set.<br>
<br>
Combining a catwoman bodysuit with over-the-top innuendoes – suggestively straddling his lap while injecting him with the medicine, lascivious movements, puns about making him feel good - these aren't the only things that make Renner's heart race. The medicine too gets his heartbeat up and Vivi tells him that generous slugs of vodka are the antidote to that. The villains look like stock Cold War era villains handpicked from the 70s. It all leads to a showdown between Renner and The Wolf at the unlikeliest of events.<br>
<br>
Lighthearted while managing to mix a torture scene with a recipe for spaghetti sauce, the film's myriad elements come together with a deft touch, without losing the plot.<br>

","3"
"<div class='Normal'><strong>Story</strong>: <em>A contagion released in a test facility has turned everyone save a handful of survivors into zombie-like creatures. Major Max Gatling (Lundgren) and his group are recruited to perform a rescue operation, deep in this zombie territory, and try to make it out alive.</em><br>
<br>
<strong>Review</strong>: Sometime in the future, Southeast Asia becomes a hotbed for pharma companies to go wild with drug experimentation, the laws be damned. After the zombie contagion spreads, an isolated city is ostensibly quarantined by gun-toting guards and the meat-craving zombie/cannibals are fenced in.<br>
<br>
However, the daughter (Jude, played by Zanetti) of a wealthy individual is trapped in this dead city of the damned and so, Gatling is hired to give the guards the slip and go rescue her. And that's pretty much the basis for the movie. One of the first among many plot holes you will wonder about is how Gatling is a military rank despite clearly being a mercenary. Does he have a backstory?<br>
<br>
That aside, the street battles are what this movie is all about, with various gunfights and gore being the mainstay of this movie's action. The post-apocalyptic vibe is unabashedly campy. But while these may just be the two best things about the movie, dodgy dialogues between Gatling and Jude (when he does eventually find her), dog the proceedings. You'll wish they'd stop the pretense of a script and just fired their guns and blown up more of the zombie/cannibals instead.<br>
<br>
And there's another unexplained element - rather inexplicably, robots that look like they've been made by scientists who rummaged an electronics scrap yard. It turns out that they've been protecting the humans in the city. Gatling manages to get the bots to help him too. The special effects aren't a talking point and though Lundgren is no Stallone or Schwarzenegger, it is puzzling to see him in a questionable movie like this. On the positive side, the film is about as literal as it gets, which is Dolph Lundgren shooting things, zombies and robots along with a lot of randomness.

","2"
"<div class='Normal'><strong>Story</strong>:<em> The invading Persian forces led by the god-like Xerxes and navy commander Artemisia battle the Greeks (led by Themistocles) in the hope of conquering the land. With the odds against him, Themistocles must use guile and strength in equal measure to save Greece from destruction. </em><br>
<br>
<strong>Review</strong>: While the first 300 movie dealt with Leonidas and the events at Thermopylae, here the focus shifts to the equally furious sea battle, fought on dark, choppy waters. King Xerxes (Santoro) and Queen Gorgo of Sparta (Headey) face off, with their respective commanders Artemisia (Green) and Themistocles (Stapleton) leading their navies. Although the previous movie is referenced in the gorgeous opening shot, the battle then rides on Themistocles' able shoulders.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story</strong>: <em>A gripping melodrama about the lives of the Westons, who gravitate back to their Oklahoma hometown, the film is about the interpersonal relationships of this family during a crisis situation.</em><br>
<br>
<strong>Review</strong>: An old country house sets the scene for the proceedings in this movie, where Violet Weston (Streep) raised her three daughters – the aggressive Barbara (Roberts), the meek Ivy (Nicholson) and the flirty Karen (Lewis). Violet's husband Beverly (Shepard) is an aging poet. Barbara has a pill addiction and is in the early stages of mouth cancer. One sweltering day, Beverly goes missing-presumed-dead. Distraught, Violet calls her sister Mattie Fae (Matindale) and brother-in-law Charles Aiken (Cooper) as well as her daughters. The three sisters arrive. Ivy is single but Karen brings her latest boyfriend Steve (Mulroney) and Barbara gets estranged hubbie Bill (McGregor). Although no one knows that they're estranged.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story</strong>: <em>A clever dog adopts a cute boy. Together they time-travel to experience history! Their adventures coupled with the unusual father-son bonding comprise the story.</em><br>
<br>
<strong>Review</strong>: Mr. Peabody (Ty Burrell) is a super-intelligent dog who is way too smart for people to adopt him. Sadly, his sharp mind and sarcasm render him lonely. If you follow The Big Bang Theory, you'll identify Mr Peabody with Sheldon Cooper.<br>
<br>
The dog puts his intelligence to noble use and becomes a 'Nobel Prize-winning' scientist who owns a swanky duplex in New York and invents a time-travelling machine. He adopts a young boy Sherman (Max Charles) in order to give the latter something he never had while growing up – a home. Just like his father, Sherman too is a geek who gets bullied by Penny (Ariel Winter) at school for 'knowing too much'.<br>
<br>
In spite of being forbidden to enter the time machine without daddy's permission, in order to impress Penny, Sherman grants her access to it. All hell breaks loose when Penny gets transported to ancient Egypt through it. Can the boys get her back to the present day?<br>
<br>
With its unconventional 'dog adopting a boy' story, sweet humour and cutesy characters, the film is likeable and manages to make you smile throughout. While it begins beautifully and has its unique novel moments, the second half is moderately funny and succumbs to predictability. The adventures with historical figures too get a tad unimaginative as the story proceeds. The focus shifts from the father-son bonding to Sherman-Penny camaraderie, making the film seem formulaic.<br>
<br>
Nonetheless, kids are bound to love the characters and their wacky antics. We particularly liked the funny imitation of Greek king Agamemnon and twist to the Trojan horse episode. Gandhi and his peace-loving persona are featured too. Mona Lisa's banter, with her celebrated painter Leonardo da Vinci, is hilarious. At heart, the film looks at history with a bout of fun.

","3.5"
"<div class='Normal'><strong>Story</strong>: <em>The film is the real-life story of Rodeo cowboy Ron Woodroof, a homophobic electrician, who was diagnosed with HIV in 1985 and given just 30 days to live. Unable to come to terms with his condition, he decided to fight not just the disease, but also the complacent American health-care system.</em><br>
<br>
<strong>Review</strong>: A film on an AIDS-stricken protagonist (who, in order to prolong his life, becomes an accidental entrepreneur-crusader-activist) could easily emerge as a melancholic piece of socio-medical drama. Instead, Jean-Marc Vallée uplifts and inspires by just showcasing Ron's (an emaciated Matthew McConaughey) relentless resilience without glorifying his bigoted views or outrageous (drugs-prostitutes-beer) lifestyle. He is the unlikely hero who knows he is fighting a lost battle. He lives in a trailer park and hates 'faggots', who according to him are the only ones to contract AIDS.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story</strong>: <em>An old man with a touch of dementia and a great appetite for ale has Nebraska on his mind because he believes he's won a million dollars in a magazine sweepstakes. One of his two sons, although aware that the 'prize' is just a marketing gimmick, grudgingly agrees to take his dad from Montana to Lincoln, Nebraska, to claim the loot.</em><br>
<br>
<strong>Review</strong>: Nebraska begins with a stooped Woody Grant (Dern) shuffling along a pavement. His son David (Forte) finds him and takes him home, where we are introduced to David's mother Kate (Squibb) who is quite the tough-talking old lady of the house. It doesn't take them long to figure out that the gullible-but-honest ol' Woody has been suckered into thinking he's won something big.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story</strong>: <em>A mysterious hijacker takes control of a passenger aircraft on a trans-Atlantic flight, demanding $150 million in ransom money to be transferred into an offshore account.</em><br>
<br>
<strong>Review</strong>: Bill Marks (Neeson) is a grizzled veteran with a face lined with years of (being a cop followed by a Federal agent) experience and good Scotch. A reformed soak, he however is someone who would go to any lengths to do his duty with not a shred of self-doubt. The pretty Jen Summers (Moore), who sits next to him during the flight, enigmatically discloses very little of what she does, apart from saying that she 'flies a lot'.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story</strong>: <em>Set in 79 AD, Pompeii is a rich girl/poor boy-style romance served up with heaps of bloody gladiatorial action and of course, Mount Vesuvius, </em><em>which erupts in a curtain of molten magma.</em><br>
<br>
<strong>Review: </strong>As a young boy, Milo (Harington) sees his parents killed by a Roman general Corvis (Sutherland) as the Romans suppress a Celt uprising. He is then taken into captivity and grows up to become an expert gladiator, fuelled by hatred for the Romans. His skills impress his masters and he gets a chance to fight in the amphitheatre of Pompeii during the Vinalia festival.Along the way, he meets Cassia (Browning), the daughter of a wealthy businessman Lucretius (Harris) and his elegant wife Aurelia (Moss), and the two become a veritable Romeo and Juliet of ancient Rome.<br>
<br>
This displeases the visiting Senator Corvis, who fancies Cassia but despite his rank, air of entitlement and imperious lines, has the charm of a doorknob. Unsurprisingly, Cassia is repelled by him straight into the arms of Milo, who also befriends the man-mountain of a gladiator, Atticus (Adewale). Atticus, due to be freed after one last death match, begins to help out the already capable Milo during combat and reminds him to keep his eye on the prize - Cassia. So, they fight for freedom and love respectively.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story: </strong><em>A group of art experts cobbled together by Frank Stokes are authorized by Franklin Roosevelt to go across Nazi-occupied Europe and locate thousands of artworks that the Nazis have stolen for a 'Führer Museum'.</em><br>
<br>
<strong>Review:</strong> Based on a true story, The Monuments Men is immediately reminiscent of old school Hollywood films also set in World War II. The last war where there was a clear cut right and wrong, principles were noble and objectives clear. This one deals with a subject that has taken decades to appear on the big screen - the story about all the art that the Nazis robbed from occupied countries, which represented about a thousand years of human culture. The 15th century Ghent Altarpiece becomes symbolic of their quest.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
"<div class='Normal'><strong>Story</strong>: <em>Based on Mark Halprin's 1983 novel by the same name, Winter's Tale makes us want to believe in miracles and eternal love that transcends time and space.</em><br>
<br>
<strong>Review</strong>: In spite of the escapist theme and a beautiful snow-clad setting, the time-travelling romance seems ineffective as you have demons, a magical white horse and much more barging into the story, making it all look more ludicrous than fascinating. However, diehard fans of mushy love stories may still like the film, given the 'feel-good' execution.<br>
<br>
Coming to the plot, the story spans across centuries. Set in a mythical New York, it all starts in 1895 when orphaned thief Peter Lake (Colin Farrell) falls for Beverly Penn (Jessica Brown Findlay), a wealthy young woman dying of consumption. However, Peter is being chased by crime boss Pearly Soames (Russell Crowe), who is actually a demon in the service of Lucifer (Will Smith). A magical white horse whisks Peter away, every time he faces trouble but in return, can Peter become the guardian angel of Beverly and rescue her from the clutches of death?<br>
<br>
While the setting, cinematography, background score, outfits, imagery, everything is ideal for a 'magical love story', the adaptation is way too convoluted and unconvincing. It all looks beautiful but you don't feel for the characters or their love, which is a big drawback for a romantic fantasy. Barring Jennifer Connelly's cameo, even performances are mediocre. The two lead actors have no chemistry.<br>
<br>
Colin Farrell survives for some 100 years to 'find and fulfill the purpose' of his immortality but you fail to find the purpose of this never-ending love story. Russell Crowe hams while Will Smith embarrasses himself by taking up the role. Farrell sports a funny hairstyle but acts well. Jessica Brown Findlay looks gorgeous but has nothing much to contribute.<br>
<br>
If you dream about Colin Farrell, you might like this one, otherwise read a Jane Austen novel instead.

","3"
"<div class='Normal'><strong>Story</strong>: <em>Sometime in the future, a lonely writer falls in love with his operating system. Can this bizarre relationship work?</em><br>
<br>
<strong>Review</strong>: Theodore Twombly (Joaquin Phoenix) writes love letters for others through a website called beautifulhandwrittenletters.com. Ironically, his personal life is anything but beautiful. On the verge of getting a divorce, sad and perpetually self-analysing, Theodore shuts himself away in his house to avoid contact with the outside world. The only social activity he indulges in is commuting to work every day and occasionally interacting with neighbour Amy (Amy Adams). Theodore is not cynical though. He just doesn't know what he wants from life, people and relationships anymore.<br>
<br>
The writer's life takes an unexpected turn when he begins to find solace in the voice of his new computer operating system Samantha (Scarlett Johansson). Heartfelt conversation with Samantha, fills the void in his life, making him fall in love with 'Her'!<br>
<br>
In spite of its futuristic setting, the concept is alarmingly real and there lies its brilliance. Given our addiction to technology, Iphones and Siri already, it won't be long before we do consider having a relationship with our gadgets! Thought-provoking, funny yet melancholic, the tragedy of an urban life is as much a theme of <em>Her </em>as is the satirical take on love in a digital age.<br>
<br>
Scarlett Johansson's sensual voice and spontaneity makes up for her physical absence, while Rooney Mara and Amy Adams are effective in their cameos. However, the film belongs to Joaquin Phoenix, who has mastered the art of portraying troubled characters. His eyes speak a thousand words and the moustache lends his hostile character that much required mystique. Heartbreak or no heartbreak, you can identify with his character and inability to express.<br>
<br>
Witty dialogues, stimulating cinematography and a soulful background score are major assets of the film as well. <em>Her </em>is riveting, unconventional but not an insane love story. If you are reading this review on your smart phone, you might already be in a relationship with it!<br>

","4"
"<div class='Normal'><strong>Story:</strong> This film retains the concept but alters the scenario, making it more believable than the original. On the flip side, it lacks recall value.<br>
<br>
<strong>Review:</strong> When you take an outlandish premise seriously (*Robocop 1987*), the reboot could look dreary, but José Padilha manages to keep his high-on-emotions version real and engaging. For those unfamiliar with the franchise, the story revolves around detective Alex Murphy (Joel Kinnaman) who almost dies in a blast, orchestrated by the very culprits who are on his radar.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story: </strong>If the Twilight saga and The Vampire Diaries were not enough, cashing in on the popularity of the genre among young-adults is Vampire Academy.<br>
<br>
<strong>Review: </strong>The film is yet another high school romance, although focusing on vampires alone. The good vampires or the Moroi possess magical powers, but are mortal and thrive on blood donors, unlike the immortal and evil bloodsuckers, Strigoi. Guardians of the Moroi are the half-human-half-vampire species called Dhampir, who must protect them from the Strigoi. The harmless vampires study in St. Vladimir's Academy, a college hidden deep in the forest.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
