"Cuerpo","Calificacion"
"<div class='Normal'><strong>Story:</strong> The film is a poignant, true tale of survival that unfolded at the Warsaw Zoo during Germany’s invasion of Poland in the Second World War. Based on Diane Ackerman’s book, the wartime drama pays tribute to the heroic Polish couple - Jan and Antonina Zabinski, former Warsaw zookeeper and his wife. The daring duo saved hundreds of Jews by sheltering them in the basement of their dilapidated zoo right under the noses of the Nazis, who bombed the place, killed the animals and shifted a few valuable species to Germany. Against all odds, the Warsaw zoo was rebuilt and is open till date.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Sonata </strong><strong>Story:</strong> Three intelligent, self-sufficient women debate companionship, compromises and compassion over wine, cheese and (sour) grapes.<br>
<br>
<strong>Sonata </strong><strong>Review:</strong> You’d sooner see a flying saucer streak across the night sky than an Indian film with three 60-plus female protagonists who aren’t playing doting mothers, dying aunts or devious matchmakers. Kudos to Aparna Sen for pulling this lost demographic out of the shadows.<br>
<br>
In Sonata, a movie adaptation of Mahesh Elkunchwar’s play, Sen casually invites us into the lives of three women in the their sunset years.<br>
<br>
Aruna (Sen) is a linguistic scholar who won’t stand foul language; she’s comfortable living by the social code of a time whose scriptures she deciphers. While she’s in her prudish cocoon, her long-time friend and roommate Dolon (Azmi) is the butterfly that Aruna never quite morphed into. Dolon is the little devil on Aruna’s shoulder, always coaxing her into things that she’s uncomfortable with. The movie thrives on the nervous energy between Aruna and Dolon. The possibility of a subtle romantic subtext there is intriguing and handled smartly. Their third friend Subi (Dubey) flits in and out of their house and gives them something to think about with every visit.<br>
<br>
The movie has an unmissable Woody Allen influence, where the plot is merely a crutch to display well-rounded, vibrant characters. So while you cannot summarize the story, you can best describe it as an evening spent chatting with friends - you being the designated listener - where you are amused by Dolon’s indecision, Aruna’s meekness and Subi’s bouts with her men.<br>
<br>
And like all evenings with friends, there will be awkward silences when you will momentarily zone out when a character is droning about Beethoven, or an actor is delivering a heightened performance. In a play, this is charming. Sen hasn’t quite altered the screenplay or the treatment to fit this new medium. Static shots and indulgent conversations are Sonata's bane.<br>
<br>
However, it is rare for unapologetic narratives about older single women (who 'aren't even feminists!') to find their way to the screen. This is the kind of movie that you need to sip and savour. It won’t go well with popcorn and soda, but it’s worth a visit to the theatre anyway.

","3"
"<div class='Normal'><strong>Aftermath </strong><strong>Story :</strong> A fatal plane crash changes the lives of Roman (Arnold Schwarzenegger) and Jake (Scoot McNairy) forever. Roman loses his wife and daughter in the accident, while Jake, his mind as he happens to be the air traffic controller, who fails to avert the nightmare. Rage and revenge engulfs Roman and Jake finds himself swamped with guilt and regret. Can the two make peace with the past?<br>
<br>
<strong>Aftermath </strong><strong>Review : </strong>Director Elliott Lester tries his best to make this film (said to be inspired by true events) look like a psychological thriller. He even succeeds to a certain extent as there’s an air of melancholy, uncertainty and ambiguity throughout. Sadly, that’s not enough to hold your attention.<br>
<br>
Lester struggles to convert his compelling two-line story idea into a full-fledged feature film that strikes a chord with the audience. The wafer-thin plot runs out of steam and so does our patience, as we try to decode Roman and Jake’s behaviour and train of thought. While the execution lures you into closely observing and studying these two characters and their differing mind-set, the screenplay fails to move you beyond that. You don’t feel emotionally attached or invested in them.<br>
<br>
To make things worse, Schwarzenegger (who doubles up as a co-producer here) seems brazenly uninvolved. He sleepwalks through the role and contributes heavily in turning the film into a sleep-inducing drama, which rides on misery. McNairy however, is convincing and infuses life and soul into the otherwise drab and overstretched proceeding. But given the nature of the film, he alone cannot salvage this stagnant emotional fare.<br>
<br>
Aftermath, with its promising premise, could have been an intense drama but what you get instead is a wandering, forgettable story that reeks of nothingness.","2.5"
"<div class='Normal'><strong>Fast & Furious 8 </strong><strong>Story:</strong> The eighth edition in the ‘Fast & Furious’ franchise (The Fate of the Furious) revolves around a mysterious hacker Cipher (Charlize Theron) who tries to seduce Dom (Vin Diesel) into the dangerous world of terrorism.<br>
<br>
<strong>Fast & Furious 8 </strong><strong>Review:</strong> Eight movies into 'Fast and Furious', one would think the testosterone-fueled concept of speeding cars that defy the laws of physics would begin to start losing steam. But Vin Diesel with Dwayne 'The Rock' Johnson, Jason Statham and crew manage to keep our eyes glued to the screen just for the sheer spectacle of complete mayhem that ensues.<br>
<br>
The franchise does try to do things a bit differently this time around. Since Dominic Toretto is virtually untouchable behind the wheel, turning him against his 'family' and leaving his crew to fend for themselves, considerably raises the stakes on a personal front. With the addition of versatile actress Charlize Theron to the mix as a hacker extraordinaire, Diesel even gets to flex some of his acting muscles. Though it's a shame that Theron doesn't trade blows with the boys, she's a heartless, cold and calculating villain who proves to be more than a challenge. The rest of the proceedings are standard alpha-male fare, though Jason Statham as Deckard and The Rock as Hobbs prefer to exchange a barrage of verbal insults at each other, saving their fists for other unfortunate souls. There’s a surprising cameo from a revered British actress who lights up the screen in the few scenes she’s in – clearly having fun in a movie that doesn’t demand more from her accomplished acting skills.<br>
<br>
There’s much to enjoy when cars are flying around the screen, even if logic takes flight with them. Some of the sequences are absolutely preposterous but make for such a dazzling display of destruction, they allow you to appreciate the sheer audacity of the filmmakers to even conjure them up! Traditional for big-budget films today, the plot leaves room for yet another outing, although at this point one wonders how much gas is left in the tank of this franchise.<br>
<br>
Also Read: <a href='http://timesofindia.indiatimes.com/entertainment/english/hollywood/news/vin-diesel-remembers-paul-walker-at-furious-8-premiere/articleshow/58091420.cms'>Vin Diesel remembers Paul Walker at 'Furious 8' premiere</a>

","3.5"
"<div class='Normal'><strong>Going In Style </strong><strong>Story: </strong>Given Hollywood’s current obsession with superhero and sci-fi thrillers, it's refreshing to see a simple tale of three elderly friends, willing to fight for their financial needs post retirement. Crushed under debt and with their pension being suspended, they must find a way to fend for themselves, even if it requires them to rob a bank!<br>
<br>
<strong>Going In Style </strong><strong>Review: </strong>You know a film has worked when you have a broad smile on your face; way after the film is over. A remake of the 1979 film by the same name, Zach Braff presents a pleasant cocktail of lifelong friendship; heist comedy and a social commentary on the condition of senior citizens, through his three affable lead characters – Joe (Michael Caine), Willie (Morgan Freeman) and his prickly musician roommate Albert (Alan Arkin) in this breezy dramedy.<br>
<br>
What makes an otherwise regular story unique is Braff’s execution. Despite touching upon real issues of the elderly, like financial crisis, illness or their anticipation of death, nowhere does the script get soppy or melancholic. It in fact leaves you grinning from ear to ear with its dark humour.<br>
<br>
'Wondering if the insipid corn they had on the buffet is from the World War II days', Alan Arkin exudes wicked sarcasm and fits the bill. The acting genius of these veteran stars needs no introduction but we must say, with such fine actors at the helm of things, there’s nothing that they can’t pull off.<br>
<br>
While the heist chaos is a bit juvenile, the film works for its self-deprecating humour and chemistry between its phenomenally talented actors. The clever writing does justice to their acting prowess.<br>
<br>
To cut a long story short, Going in Style is a warm and wonderful film on friendship and life post 60. Watch it with your best friends for life as some relationships are worth melting for indeed.","3.5"
"<div class='Normal'><strong>Story: </strong>Set in a futuristic world where humans are cyber-enhanced, Scarlett Johansson stars as Major – a soldier devoted to stopping the world's most dangerous criminals in this adaptation of the 1995 anime.<br>
<br>
<strong>Review: </strong>Going into this film, it’s impossible not to make comparisons to the original anime that went on to become a seminal work in science fiction. Visually and thematically rife with new concepts, the 1995 version was a ground-breaking animation that not only introduced the world to manga and anime, but also went on to inspire several blockbusters such as the ‘Matrix’ series, and ‘Avatar’, to name just a few. To say this Hollywood live-action remake had big shoes to fill would be a gross understatement. It didn’t help that the film was mired in controversy from the outset as a Caucasian actress (Scarlett Johansson) was chosen to depict Major, portrayed as a Japanese character in the original.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
"<div class='Normal'><strong>Colossal </strong><strong>Story: </strong>Used to being excused for her irresponsible drunk behaviour, Gloria (Anne Hathaway) is in for a rude shock when her live-in boyfriend Tim (Dan Stevens) throws her out of his posh Manhattan apartment, hoping she gets her act together. With no job or a relationship, she seeks refuge in her hometown, where she bumps into her school friend Oscar (Jason Sudeikis). He offers her a job in his bar and just when things start looking up for Gloria, in a bizarre turn of events, a monster surfaces in Seoul that supposedly mimics her mannerisms!<br>
<br>
<strong>Colossal </strong><strong>Review: </strong>Director/ writer Nacho Vigalondo’s Colossal is an oddball indie film that mysteriously unravels itself at its own pace, engaging you in the process. It’s a strange romcom that morphs into an unsettling drama and eventually, a sci-fi monster movie. An outlandish attempt at genre-bending cinema, Vigalondo’s absurdity makes sense if you choose to look beneath the surface and decode the metaphors. It essentially says, there’s a monster in all of us and we have to grow up at some point in our lives to face it.<br>
<br>
The film addresses the plight of 30-somethings in the form of Gloria, who is not ready for ‘adulthood’ as yet. She refuses to own up her drunken escapades and self-loathing. Her life’s a mess and so is her hair but her bigger concerns are her immediate comfort and thus a fault in her deflated mattress. You are intrigued by the film’s resistance to clichés even as it risks sounding inane.<br>
<br>
It’s refreshing to see good girl Anne Hathaway portraying this unapologetic character with peculiar quirks. But it’s Jason Sudeikis, who turns out to be a total revelation. Luring the audience into deconstructing his complex character is the film’s biggest asset. Dan Stevens, aka ‘the beast’ is perfectly cast as the smug elitist boyfriend.<br>
<br>
It takes a while to decipher what this weirdly unique film sets out to project. A preposterous ending doesn’t help either but if you like ambiguous storytelling, you might fancy this one. However, this could also be a colossal waste of time for you if you look for logic in cinema.

","3"
"<div class='Normal'><strong>Story: </strong>To nurse a broken heart and stay away from the city chaos, Danielle, an artist, buys an old house on the countryside. But the house has all the qualities of creepiness and soon, Danielle starts ‘seeing’ the old occupants of the house, who have been dead for years.<br>
<br>
<strong>Review: </strong>Straight up, A Last Conjuring is a bad mix of some of the popular horror films of the recent times. It employs the typical shock techniques and element of surprise to frighten the viewer a few times, but that’s about it.<br>
<br>
Danielle (Jill Evyn) moves to a new house with the hope of establishing better focus at her work as an artist. The house, belonging to the Rosenberg family, has an eerie quality to it. A few days of staying there lead Danielle to believe that the spirit of one of the previous occupants, a young girl, still resides in the house. She then meets John (Lane Townsend), a local carpenter who doesn’t leave any opportunity to take his shirt off. John and Danielle hit it off but post a romantic date-night, John disappears. In the meantime, someone paints a Pentagram, believed to be an evil sign, in Danielle’s wardrobe, forcing her to believe that something bad is going to happen. Her fears come true when she is kidnapped and prepped for a human sacrifice.<br>
<br>
Before we even begin to make sense of the story, let us also tell you that there are so many loopholes in the plot that you lose count. For instance, Danielle starts having sleep issues and meets a psychiatrist who prescribes her mild sedatives, but a while later the same guy doubles up as a casting agent for Danielle’s friend. Amidst all the ghosts and black magic, there is the lead girl’s creepy jilted lover who has no qualms about stalking her and breaking into her house.<br>
<br>
The performances are sincere and there are some genuine scary scenes. But the Bidisha Chowdhury directorial appears to be a half-baked and hasty attempt at a genre that is gradually moving away from the age-old framework.

","2"
"<div class='Normal'><strong>Story:</strong> Five teenagers discover the Ranger Power Coins deep within a mine. The power of these coloured coins transforms them from outcasts to superheroes overnight. However, with power comes responsibility. The young warriors are assigned the task of saving mankind by defending Earth’s Zeo Crystal from a former Green Ranger gone rogue – Rita Repulsa and her gold giant Goldar. Mentoring the colour-coded Rangers are former Red Ranger Zordon and Alpha-5, the robot. Can they save the day?<br>
<br>
<strong>Review: </strong>A cinematic reboot of the 90s camp TV series, Power Rangers is an upgraded installment that predominantly caters to the kids. Sadly, it is way too cheesy, preachy, unexciting and dated to attract or inspire the youngsters. It is not a patch on its solid superhero contemporaries.<br>
<br>
Let alone luring fresh viewers, even diehard fans of the series may find this ‘morphin adventure’ (stands for ‘metamorphosis’ and not the drug morphine) underwhelming. While it makes tall promises and leads you on to believe something huge is in store for you, the climax in particular is a damp squib.<br>
<br>
The lead actors do a fine job, especially Naomi Scott (Pink Ranger) and Dacre Montgomery (Red Ranger) but the lacklustre execution fails to make you feel invested in their characters. From emotional drama to sci-fi to action, the genre-shifting narration is choppy and one heck of a bumpy ride. As a result, the film struggles to establish itself as a full-fledged superhero film. All you get is a drab 90’s costume drama (despite the absence of spandex bodysuits), hoping to look new.<br>
<br>
Elizabeth Banks is consciously over-the-top as Rita. Since there is nothing more to her than what you see, you desperately miss a strong antagonist. You don’t find yourself rooting for the Rangers even once and that’s a testament to its failure.<br>
<br>
Despite a decent cast, this unhurried reboot is way too ancient for your liking. It drains your power and patience with its constant moralistic lessons on importance of team work, punishing the bullies, dealing with repercussions of reckless behaviour, value of true friendship, etc.

","2.5"
"<div class='Normal'><strong>Story: </strong>Tim gets a new baby brother who wears a suit, secretly talks over the phone and draws up evil plans in the dead of the night.<br>
<br>
<strong>Review: </strong>Must animated movies border on the bizarre?<br>
<br>
The Boss Baby will test your threshold for quirky stories. In the realm of animation, nothing is too unreal: talking cars? Sure. Lost fish? Let’s give it a sequel. Emotions with their own emotions? Worthy of an Oscar. Add to that a baby who is a cunning corporate official, talks in pie-charts and is working relentlessly towards ridding the world of… puppies. See, bizarre!<br>
<br>
Tim (voiced by Miles Bakshi) watches in shock as his evil baby brother (voiced by Alec Baldwin) fools his parents (voiced by Jimmy Kimmel and Lisa Kudrow) into believing that he’s the adorable new addition to the family, while slyly planning a coup against the pet company that they work for. Puppies, baby’s research shows, are taking over the world with their cuteness and making babies obsolete.<br>
<br>
The film opens with a hilarious montage that shows where babies come from: a baby-manufacturing factory with assembly lines and everything. Most of them are assigned to a family, and some who aren’t cute enough are sent to work at this factory’s headquarters. All of this is prefaced by the fact that our protagonist Tim has a very vivid imagination. The whole movie could very well be an active fantasy of his. But whether it is real or not is left to the viewer.<br>
<br>
The writing is mostly fresh, sometimes infused with dry wit and will tickle you. There is some physical comedy, a lot of toilet humour and (thankfully uncensored) baby bottoms. The story itself turns into quite a cliche with an evil villain (voiced by Steve Buscemi) and a little boy with a saviour complex. Towards the end, there is some blatant emotional manipulation, but it isn’t too bothersome.<br>
<br>
This isn’t one of those films that are unnecessarily 3D; the animation is impressive and enhances the experience.<br>
<br>
Give it a shot, the storytelling isn’t strong enough to make you weep like a baby, but it will occasionally make you giggle like one.

","3.5"
"<div class='Normal'><strong>Story:</strong> Narrated by a dog, this is a story of a canine realising its purpose in life through the many humans he encounters in his several incarnations as a dog.<br>
<br>
<strong>Review: </strong>Bailey (Josh Gad), a Red Retriever is the protagonist who is rescued by his young owner Ethan (KJ Apa) and his mom Elizabeth (Juliet Rylance). Bailey’s earliest memories, which are intrinsically connected to smells, are all derived from Ethan. Even as a puppy, Bailey asks all the important questions; namely, ‘what is the meaning and purpose of life?’ He witnesses the key stages in his master Ethan’s ‘All-American’ life namely getting a girlfriend, winning the high school football match, getting drafted to college on an All-Star scholarship among other impactful moments. But as life takes a turn for the worse, Bailey’s time on earth comes to an end and he dies, only to be reborn as another breed to another owner. Thus, through several incarnations, Bailey comes to discover interesting insights about humans as well as dogs.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>The Salesman </strong><strong>Story: </strong>Rana is assaulted in her new home, and while the attack exhausts her physically and emotionally, it is her husband Emad who spends sleepless nights toiling away in search of her faceless abuser.<br>
<br>
<strong>The Salesman </strong><strong>Review: </strong>In 1978, the Vinod Mehra - Rekha movie, Ghar, was said to be ahead of its time for depicting rape and its consequence on marriage. There too, two people move into a new apartment for a new start but their lives are brought to a grinding halt when the wife is gang-raped and the husband is left scrambling for answers.<br>
<br>
The Salesman briefly reminds you of Ghar, but quickly moves into unexplored territories. Here, the attack takes place within the house. Rana (Taraneh Alidoosti) is waiting for her husband to return home and casually unlocks the door for him before going into the loo to wash up. An unseen intruder breaks into the house and molests Rana. Her husband Emad (Shahab Hosseini) hears about the incident, and it opens the doors to a patriarchal sense of rage in him that he seemed to have locked away.<br>
<br>
The movie delivers on all the expectations one has come to attach with Asghar Farhadi's work. Like his previous breakout, A Separation, this is also a highly volatile story contained within the four walls of a house. No option for the characters but to bounce off the walls!<br>
<br>
The nervous energy of every character is palpable and makes you restless. The weight of the story shifts from the actual assault to its impact on the male ego seamlessly and you find yourself pondering a different social issue altogether. In the film, Emad plays Willy Loman (the titular character) in a local production of Death of a Salesman and soon finds himself in Loman’s shoes, approaching insanity in pursuit of a mirage.<br>
<br>
Taraneh Alidoosti’s vulnerability pierces your heart and you feel hurt on her behalf. Shahab Hosseini has been given a difficult role and walks the tightrope between being chauvinistic and compassionate.<br>
<br>
This Iranian drama is chock-full of intrigue and has a lot of parallels with Indian sensibilities. There are a lot of reasons to watch it, least of all the fact that it is this year’s Oscar winner for Best Foreign Language Film.

","4.5"
"<div class='Normal'><strong>Chips Story :</strong> Based on the popular seventies TV show by the same name, it's an action comedy about a goofy X-games biker and a macho undercover FBI agent joining the California highway patrol to bust a ring of armed robbers on bikes.<br>
<br>
<strong>Chips Review :</strong> Just like 'Charlie's Angels' and the more recent, '21 Jump Street', 'CHIPs' is a film made in the same vein of films based on older, popular television shows.<br>
<br>
A buddy-comedy, it has Dax Sheppard playing officer John Baker, an ex-motocross champ who has fallen on hard times and is now a pill-popping, oldest rookie detective in the department. He is assigned to officer Frank 'Ponch' Poncherello (Michael Peña), a trigger-happy under cover FBI agent, who is tracking a bunch of crooked cops involved in high-speed heists.<br>
<br>
There may not be too many Indian fans of the earlier show. But for the ones catching it first time, there's not too much to get involved with. The action is decent, but nothing too hardcore. The violence is quite is real and there are some gory, yet darkly funny scenes. Like, when ponch has three of his fingers blown off, and Jonathan manages to retrieve only two as a maniac Ray Kurtz (Vincent D'Onofrio) sprays the ground around him with bullets.<br>
<br>
As far as the chemistry between the duo is concerned, there's not too much there. Between their bickering and chasing bad guys there's no real investigation going on and the case kind of opens itself up to them. While the story is weak, the humour occasionally salvages it, yet the misplaced homosexual jokes and the misogny make you cringe in places.<br>
<br>
A formulaic film, there are no real surprises here and it fails to cash in its chips as far as holding your interest is concerned.","2.5"
"<div class='Normal'><strong>Story:</strong> A six-member crew aboard the International Space Station makes one of the most important discoveries in human history – finding life on Mars. However, this alien rapidly evolves into a formidable and intelligent creature, putting their lives at stake in this science-fiction horror thriller.<br>
<br>
<strong>Review: </strong>There are three specific questions that will run through your head while watching 'Life'. First - Why was this blatant 'Alien' rip-off green-lit? Second - How did the studio manage to convince Ryan Reynolds and Jake Gyllenhaal - two certified A-list Hollywood actors - to star in it? And lastly, why is this still so entertaining? While the first two questions are best left for other forums, the third could be encapsulated by giving due credit to its screenwriters. Paul Wernick and Rhett Reese penned last year's superhero success story 'Deadpool' - which probably also answers one half of the 2nd question posed above.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story</strong>: Samantha keeps reliving the day of her death over and over again, until she figures a way to break the cycle.<br>
<br>
<strong>Review</strong>: Can we be done with movies using Groundhog Day as a narrative tool, please? The idea of a person reliving the same day lost its novelty on February 13, 1993, a day after the Bill Murray-starrer hit theaters. It’s 2017 now, and we’re still being served the same cheap knock-offs, and we don’t know how to escape this loop.<br>
<br>
Just like Samantha (Deutch) doesn’t know how to escape her own Groundhog Day - the day of her death. Sam is your regular high-school girl with a blindingly stereotypical group of friends: the sassy mean girl (Sage), the drunk girl (Rahimi) and the Asian know-it-all (Wu). She wakes up on her judgement day, is mean to her parents, rides to school with her “baes”, breaks hearts, attends a party, gets into a fight, rides back home, meets with an accident and dies. Rinse and repeat.<br>
<br>
If you must tell a story where the character is living through the same day every day, must you make it such a drab day? Must the protagonist wear the same outfit every day? Must they fall into the predictable pattern of rebelling on one day, and being saintly on the next? Why is this story even worth telling? Before I Fall leaves you with more questions than answers.<br>
<br>
That said, the movie does talk about bullying and the importance of self worth. The concept is done-to-death, but handled with sensitivity. And Deutch’s performance makes you root for Sam, her heartbreaking eventuality aside. Some of the banter between the girls might even crack you up. If you’re a Gossip Girl fan, you may like the setting and take to the characters, unoriginal as they are.<br>
<br>
However, nothing can compensate for the fact that it’s a movie about repetition that is, unintentionally, highly repetitive.

","2.5"
"<div class='Normal'><strong>Story</strong>: This is a live-action remake of Disney’s classic love story. ‘Beauty lies within’ is what an enchantress expects a vain and arrogant prince (Dan Stevens) to know. He learns it the hard way when her curse turns him into a terrifying beast. Her spell can only be broken if he finds true love. Meanwhile, Belle (Emma Watson), the non-conforming daughter of a village inventor and artist, seeks an adventure. She stumbles upon the beast and magic unfolds…<br>
<br>
<strong>Review</strong>: It doesn’t matter if you are or aren’t a fan of Disney princesses or the classic fairy-tales. Book your tickets for this musical in IMAX 3D now, as Bill Condon’s recreation is delectably mesmerising and magical.<br>
<br>
The special effects, sound, costumes, voice-overs, songs - overall production values are first-rate. They make you live the fairy-tale as you are transported to the castle along with Belle, experiencing her adventure. As she befriends the castle’s enchanting staff (voiced by the finest actors like Ewan McGregor, Ian McKellen, Emma Thompson, Stanley Tucci), you too grow fond of each and every character.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story: </strong>A bunch of scientists accompanied by a tracker (Tom Hiddleston), photo-journalist (Brie Larson) and army soldiers, infiltrate a mysterious, uncharted territory (Skull Island) to examine it, without realising they have entered the land of King Kong. While a few seek revenge from the mighty ape for killing their compatriots, they soon discover he is not the enemy.<br>
<br>
<strong>Review:</strong> You know exactly what to expect from this film before walking into it and it doesn't let you down. Given the genre, it’s no surprise that this monster movie is immensely formulaic but in its defence, it doesn’t have one dull moment. Fast-paced and gripping, this reboot of the franchise is a taut survival drama that gives you the chills.<br>
<br>
Sadly, no matter how talented, since Kong is the king, he renders the A-list cast redundant. His only competition is the monstrous lizards aka skull crawlers and the two giants pretty much rule the roost and hog the screen space, literally and figuratively.<br>
<br>
Despite being clichéd, you enjoy the two species slugging it out in the jungle as the humans run helter-skelter, becoming the mere spectators. The CGI-fuelled action in 3D keeps you on the edge of your seat. Watching Kong smash a fleet of helicopters to the ground as we tend to crush mosquitoes is oddly entertaining. The witty repartee between characters makes up for the lack of depth and drama in the screenplay.<br>
<br>
While this instalment tries to match up to Peter Jackson's 2005 adventure, it lacks its epic cinematic moments, like Kong scaling the Empire State building. Though British actor Tom Hiddleston and Oscar winner Brie Larson have nothing much to do here except for gawking at the giants and running for their lives, they add credibility to this otherwise stereotypical franchise.<br>
<br>
Leading to the big Kong vs Godzilla (2020) clash, if you don’t mind some shallow, video game-esque entertainment, this one doesn’t disappoint.

","3.5"
"<div class='Normal'><strong>Story: </strong>On April 15, 2013, two bombs exploded near the finish line of the annual Boston Marathon, killing three and injuring hundreds of people. The film chronicles the terror attack and its aftermath, comprising the week-long relentless investigation undertaken by the Boston Police and the FBI to hunt down prime suspects – brothers, Dzhokhar and Tamerlan Tsarnaev. It also salutes the spirit of Bostonians, who stood united in this moment of crisis.<br>
<br>
<strong>Review: </strong>While all other characters are biographical, we see the film through the eyes of Police Sgt, Tommy Saunders (Mark Wahlberg), who plays a fictional role. He is the patriotic Boston Police officer, who owes it to his city to find its culprits. How the cops and the FBI managed to nab Dzhokhar alive, along with the help of some brave citizens forms the story.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Logan Story : </strong>Set in 2029, the film begins at a time when mutants are on the verge of extinction, Charles Xavier’s (Sir Patrick Stewart) school doesn’t exist anymore and he along with Logan (Hugh Jackman) lead an austere life hiding near the Mexican border before getting embroiled in a life and death situation.<br>
<br>
<strong>Logan Review : </strong>After 17 years of playing one of the most popular characters in the X-Men franchise, Hugh Jackman (Wolverine/ Logan) naturally has a lot riding on his hunky shoulders in Logan — the third and last installment in the solo Wolverine series. Don’t expect to see the X-Men in all their glory because the characters have aged and been through the fires. Xavier’s declining mental and physical health (he’s in his 90s now) and Logan’s ageing body almost make us feel sorry for the two characters. While Logan earns a living by driving a limousine, getting drunk and getting into fights, Xavier's disintegrating mind compels him to stay sedated in order to keep his colossal psychic powers under control. The film has a lot of gory scenes — there’s plenty of bloodshed thanks to Logan’s notorious adamantium claws — so be prepared. But what shines through the action are the number of emotional moments between the lead characters, making it the most moving film of the franchise so far.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story:</strong> Superheroes-in-retirement band together to take down their own evil creator.<br>
<br>
<strong>Review:</strong> Take a bowlful of The Avengers, add a teaspoon of the Fantastic Four and sprinkle some X-Men superpowers for taste. And voila! You have Guardians — The Superheroes.<br>
<br>
Originality certainly isn’t this Russian superhero movie’s superpower. Ripped from the Marvel recipe books and following in the footsteps of The Avengers movies, this one starts out with a quasi-Frankenstein mad scientist, August Kuratov (Stanislav Shirin), who genetically modifies human beings to give them superpowers. He transforms Arsus (Panpushnyy) into a werebear, gives Khan (Madiyev) super speed, changes Ler (Sisak) into the lord of the rocks and makes Kseniya (Lanina) invisible. They’re painfully obvious versions of The Hulk, Quicksilver, Thing and Invisible Girl from various comics and movies.<br>
<br>
The story doesn’t put these Marvel-clones in new situations either. Predictably, mad scientist Kuratov is hungry for power and wants to control all the information satellites of the world; he even creates a lair in a high tower like a stereotypical supervillain is expected to. An intelligence agency, Patriots (S.H.I.E.L.D. anyone?), then finds the superhumans he created to beat him in his own game.<br>
<br>
The movie reluctantly checks the boxes that a superhero movie is supposed to: there’s decent camerawork, the actors look gorgeous, the villain is made scary, the visual effects are satisfactory and there’s an emotional backstory to every character, which is dutifully placed between explosions. But it is so similar to every other superhero movie you’ve seen, that you feel a perpetual sense of deja vu through its runtime.<br>
<br>
Watching these superheroes save the day will only slow down yours. Stay home and do a Marvel marathon instead.

","2"
"<div class='Normal'><strong>Lion Story: </strong>Lion is an incredible real life story of Saroo Brierley, a 5-year-old Indian boy, who gets separated from his poor family. An empty train carriage drags him to Kolkata, a city that doesn't speak his language. Miles away from his home, braving human traffickers and child predators, he eventually gets adopted by a compassionate couple in Australia. 25 years later, recurring memory flashes of his childhood propel him to search for his lost home and birth mother in India, with the help of Google’s mapping program.<br>
<br>
<strong>Lion Review: </strong>Director Garth Davis' six Oscar nominated debut feature film is a gut-wrenching true story that tugs at your heartstrings. Do take a bunch of tissues along for this one's an absolute tear-jerker.<br>
<br>
While Dev Patel, as the older Saroo and Nicole Kidman, his Australian adoptive mother Sue, deserve the accolades they have been getting, it’s Sunny Pawar, who truly deserves an Oscar. He is ably supported by Abhishek Bharate, who plays his older brother Guddu. The kids’ undemonstrative performances, sans histrionics are noteworthy.<br>
<br>
What also makes this emotional roller coaster special is Luke Davies’ powerful adapted screenplay. Garth’s storytelling is equally compelling as he makes you see yourself in Saroo and endure his pain. The narrative evokes fear, concern and compassion without being preachy and that’s rare for a film of this genre. Lion has some minor hitches though. The second half gets sluggish and Rooney Mara’s irrelevance to the story interrupts the gripping narrative.<br>
<br>
While Sunny is the scene-stealer here, Dev and Nicole, prove their mettle as actors in a heartbreaking moment, that’s perhaps the best scene of the film. Tears trickle down your cheeks as Sue tells Saroo why she chose to adopt him when she could have had her own children.<br>
<br>
The cinematography and background score do justice to the film’s sensibility. Tannishtha Chatterjee and Nawazuddin Siddiqui make an impressive guest appearance.<br>
<br>
Sad yet uplifting, frightening yet inspirational, Lion breaks your heart into a thousand pieces and puts them back together in the end. It makes you believe in miracles and embrace hardships by celebrating courage and resilience in its own unique way.

","4.5"
"<div class='Normal'><strong>Jackie </strong><strong>Story:</strong> The movie looks at the days in the life of Jacqueline Kennedy right after the assassination of her husband, the American President John F Kennedy. ? <br>
<br>
<strong>Jackie Review: </strong>It starts out with a meeting between an unnamed journalist (Billy Crudup) and Jacqueline Kennedy (Natalie Portman), when the former was summoned by her to write the final word on her husband’s legacy, given the loose talk around him. She dictates the interview and compares the slain Kennedy’s short-lived presidency to the legendary Camelot. The movie shows how Jacqueline made possible, that even today, the legacy of JFK stands, even if it may not be true. It shows the public and the private face of Jacqueline, the most famous first lady ever. While the story of JFK’s assassination and the aftermath is famous, Larrain makes sure the public can see the workings of her mind.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
