"Cuerpo","Calificacion"
"<div class='Normal'><strong>Story:</strong> The latest from the Scary Movie stable serves up childish gags, faux-scares and spoofs aplenty from <em>Paranormal Activity, Mama, Inception, Evil Dead, Black Swan </em>and more.<br>
<br>
<strong>Movie Review:</strong> A washed-out looking Charlie Sheen and Lindsay Lohan appear at the beginning of the equally washed-out version of this franchise, kicking off a string of puerile scenes held together by no sense of logic or reason.<br>
<br>
The only semblance of a ‘plot’ this film has is when a couple, Jody and Dan (Ashley Tisdale and Simon Rex, respectively), move into a new home with their baby son and immediately afterwards, start to experience all kinds of ‘events’ that range from mildly depraved to downright psychotic. They then try to get to the bottom of these strange happenings.<br>
<br>
It’s as if someone with a 5-year-old’s sense of humour has been given free rein to make a film and gone overboard with – quite literally – toilet humour.<br>
<br>
For the rest of it, the movie relies heavily on send-ups from<em> Paranormal Activity, Mama and Evil Dead</em>. Rise of the Planet of the Apes also gets its own goofball version here. It actually might seem that the apes manage to put on a better act than some of the real-life cast members. And who could have thought that even a movie like Inception could be spoofed? This scene starts off funnily but soon loses steam.<br>
<br>
The genuinely funny bits (about five or so) seem to be clustered at the beginning. Snoop Lion knows how to deliver a good laugh and Sheen has made self-deprecating humour his new ‘thing’. Lohan is just plain embarrassing to watch. And it goes downhill from there. Tolerable in small doses, it looks like it has been cobbled together from random sequences. However, while the Scary Movie series has always been slapstick, a handful of funny bits do not make a successful comedy.

","2"
"<div class='Normal'><strong>Story:</strong> <em>After romancing vampires and werewolves in the ‘Twilight Saga’, Stephenie Meyer brings ‘aliens’ to the forefront. However, everything else stays constant…love triangle, white makeup, coloured contact lenses, fast cars and most importantly, humans who fall for non-human species!</em><br>
<br>
<strong>Movie Review:</strong> Earth has been invaded by these unknown peace-loving, alien souls. While they mean no harm, they can only survive by taking over the human bodies as their ‘hosts’. A few humans manage to resist the alien ‘seekers’. Melanie (Saoirse Ronan) is one of them. However, she gets captured and eventually taken over by a soul called ‘wanderer’. Unlike the rest, Melanie’s mind stays active even after being possessed. Can the girl with an active human mind and an alien soul save her loved ones from the alien invasion?<br>
<br>
<div id='mvslider' style='display:none;'>movie","2.5"
"<div class='Normal'><strong>Story: </strong><em>Earth is destroyed while repelling an alien invasion. 60 years later, Jack (Tom Cruise) a drone repairman, is assigned to a nuclear-ravaged earth to save humanity. He patrols the wrecked planet and kills alien scavengers. However, a few recurring dreams make him question his mission and identity.</em><br>
<br>
<strong>Movie Review: </strong>Assisting Jack is Vika (Andrea Riseborough) who monitors his activities and sends help. The two hope to emigrate the humans left on earth to Titan (Saturn's moon) for mankind to survive. However, random memory flashes of a woman (Olga Kurylenko) in pre-war New York leave Jack pondering his past.<br>
<br>
Oblivion is not your video game-esque, fast-paced sci-fi action film which offers cheap thrills. It's a profound, cerebral drama which focuses on Jack's inner journey and his relentless search for identity.<br>
<br>
In spite of Joseph Kosinski's unhurried approach towards the film's buildup, he manages to keep you thoroughly engaged, thanks to brilliant production design and clever imagination. Spectacular images of planetary ruin, ravaged surfaces, barren landscapes, floating houses on the clouds, futuristic aircrafts, powerful drones and the strength of a complex restless mind, Oblivion manages to capture the beauty of it all with astounding reality.<br>
<br>
In terms of story-telling, the film stays unpredictable, thus convincing us to patiently wait as the mystery unfolds, even when it feels a tad directionless at times. Like a novel, the film stays unputdownable till the end.<br>
<br>
After Jack Reacher, 'I-want-to-be-versatile' Tom Cruise once again slips into a role which does not require his trademark charm or good looks and succeeds better this time as the role doesn't require him to be stoic either. Cruise displays the inner turmoil of his character brilliantly, in spite of not having any memorable dialogues at his disposal. Unfortunately, Morgan Freeman is wasted.<br>
<br>
Oblivion is primarily a great visual experience. The mystifying sombreness of a post-apocalyptic earth has been captured brilliantly.<br>

","3.5"
"<div class='Normal'><strong>Story:</strong> <em>A daredevil motorcycle rider resorts to robbing banks to support his newborn son and lover. It is a decision that proves to have major consequences.</em><br>
<br>
<strong>Movie Review:</strong> It's the opening, retro-cool extended tracking shot where Luke (Ryan Gosling) gets ready for his daredevil biking act that first gets you. The camera follows him from his trailer to the Big Top, where two other riders await him. They go about their act, eliciting gasps of awe, before the frame ends. It's like a metaphor for the entire movie. Separate lives, yet intertwined in an intricately-constructed ride.<br>
<br>
His former lover, Romina (Eva Mendes) walks into his life again. Soon, Luke finds out Romina's got a baby son. Sincere to a fault, he quits his act and embarks on a tag team bank robbery spree with grimy backwoods mechanic Robin (Ben Mendelsohn). All of this, so he can buy stuff for his baby and hand Romina wads of dollar bills. Although never too far from his dirt bike, he loves his role as father and provider.<br>
<br>
The second 'act' of the movie belongs to Avery Cross (Bradley Cooper), a cop-with-a-conscience who stays away from histrionics. A collision with Luke becomes inevitable. Stone-faced Deluca (Ray Liotta) is the dirty cop played to perfection.<br>
<br>
While the only weak link is Avery's kid AJ Cross (Emory Cohen), Dane DeHaan (Luke and Romina's teenage son, Jason) is someone to watch out for. Essentially three films cohesively segued into one, the narrative's complexity never once becomes overwrought.<br>
<br>
An ambitious film, Cianfrance aims for higher ground, and gets there with ease. Ryan Gosling's act gives method acting a new meaning - it is elegance in itself. And incidentally, the English translation of the Mohawk word Schenectady (the town where the movie unfolds), is 'the place beyond the pines'.<br>
<br>
<strong>Note: </strong>You will not like this film if you don't like dramatic movies about inter-connected lives.

","4"
"<div class='Normal'><strong>Story:</strong> <em>Spielberg's 1993 epic blockbuster has been re-mastered into 3D, so that fans can revisit the classic in theatres, while the younger ones can get introduced to the cult dinosaur disaster movie with enhanced viewing experience.</em><br>
<br>
<strong>Review: </strong>There is something about disaster films that make us want to watch them over and over again. While watching others battle hard to survive a catastrophe, you subconsciously become those characters, which ensures an adrenalin rush. Their fear and courage engulf you, enabling you to live the adventure you see on the big screen. Who better than Steven Spielberg to help you do so!<br>
<br>
20 years back, ripples were not just created in the glasses of water kept on the dashboard of a car in the film's iconic scene, marking the thunderous footsteps of an approaching dinosaur, but also at the box office as the 'first-of-its-kind' eco-horror took the audiences by storm. The re-release of the triple Oscar-winning movie gives you an opportunity to watch the lunging velociraptors and T. Rexes in 3D.<br>
<br>
But before the fun part (dinosaur attack) begins, the opening half of the film does seem a bit 'old-fashioned' in its slow and gradual build-up. Lectures on the science of 'cloning dinosaurs', DNA, etc., along with an introduction to the paleontologists and scientists who are invited to millionaire John Hammond's (Richard Attenborough) island theme park 'Jurassic Park' for a preview make you a tad impatient. Post-that, you are kept on the edge of your seat till the end, with not just impactful CGI and 3D but also by striking an emotional chord with you.<br>
<br>
Dr. Alan Grant's (Sam Neill) rapport with the kids, Ian Malcolm's (Jeff Goldblum) sharp one-liners and John Hammond's (Richard Attenborough) heartfelt love for his dangerous theme park is simply wonderful.<br>
<br>
In times of Life of Pi and Avatar, the 3D doesn't seem outstanding but nowhere does it fall short of giving you goosebumps, especially in the brilliant scene towards the end, when velociraptors stalk the kids in the kitchen. While Spielberg's story-telling still stays the film's USP, the 3D does add to its brilliance. Here's looking forward to Jurassic Park 4 in 2014!<br>

","3.5"
"<div class='Normal'><strong>Story:<em> </em></strong><em>A 911 phone operator gets a call that leads her on a chase to rescue a young woman who has been kidnapped by a lunatic.</em><br>
<br>
<strong>Movie Review: </strong>The Call starts out promisingly enough: Jordan Turner (Halle Berry) is a police psychologist who does her 911 call centre day job with dedication, channeling emergency calls to the local cops. Autumn (Ella Rae Peck) and her pal Casey Welson (Abigail Breslin) enjoy their last lunch before the latter gets abducted by a psychotic Michael Foster (Michael Eklund). Turner gets a distress call from Casey which makes her revisit a gruesome memory from her own past. Turner breaks her own rule of not getting 'attached' to callers and takes it upon herself to play part-investigator, part-vigilante and help rescue the panic-stricken Casey who faces the danger of death.<br>
<br>
Considering that this is a movie where most of the time, two people are agitatedly talking (one screaming and the other cajoling) over the phone,the tension is taut. True to thriller-film methodology, there are plenty of edge-of-the-seat moments that will keep you glued to your seat. However, it is odd that Halle Berry, who has won an Oscar, would do these kinds of movies that hover between having a barely-there plot to being a bland mess.<br>
<br>
Eklund's character seems to be just thrown in without any explanation as to what made him a kidnapping, murderous lunatic. The cops come across as patsies who can't think for themselves and instead, rely on the harrowed Jordan for instructions about what to do next. The torment that Casey undergoes will get you in the gut. But what does it all amount to? Casey is almost reduced to a vehicle for Turner to exorcise her past demons. Nonetheless, it is Berry and Breslin's performances that keep this movie buoyant and provide the thrills.

","3"
"<div class='Normal'><strong>Story:</strong> <em>When elite US fighting force, G.I . Joes, get picked off and eliminated with extreme prejudice by their own government (specifically, the President), you have to ask: who's really calling the shots?</em><br>
<br>
<strong>Review: </strong>The Joes get sent to Pakistan to retrieve nuclear warheads but it all goes horribly wrong with the 'enemy' possibly being their own President. But why would he do that, right?<br>
<br>
Anyway, the survivors return, with Roadblock (Johnson) taking charge of the severely depopulated unit comprising Lady Jaye (Palicki) and Flint (D J Cotrona). Gen Joe Colton (Willis) reluctantly pitches in along with G.I Joe Snake Eyes and new recruit Jynx, bringing them closer to their enemy Cobra Commander and his minions Firefly (Stevenson) and Zartan (Vosloo).<br>
<br>
Director Jon Chu takes over from Stephen Sommers in the second installment of this toy-line-inspired franchise and that's surprising. Chu is best known for his dance films (<em>Step Up 2, Step Up 3D</em>) while Sommers is an all-action man, having former experience in helming a franchise exceedingly well (<em>The Mummy</em> series).<br>
<br>
To his credit, Chu doesn't disappoint, keeping your interest in the film unwavering at a sharp 115 minutes. For those unfamiliar with the characters, there's a visual introduction at the start. The action sequences impress and the banter is at par with the standard fare dished out these days.<br>
<br>
Dwayne Johnson aka The Rock is always a safe bet. Almost-Wonder Woman Adrianne Palicki is easy on the eyes and her brief chemistry with Bruce Willis is crackling indeed. Worth noting is one of the climax scenes that seems thought-provoking yet has been executed quite frivolously.<br>
<br>
That being said, this one's worth the price of the ticket and the 3D's actually not unnecessarily painful. Give it a shot. After all, revenge flicks are such guilty pleasures, no?

","3"
"<div class='Normal'><strong>Story</strong>: <em>A slave, with the help of a bounty hunter of German origin, seeks out his wife who has been sold to a ruthless plantation owner.</em><br>
<br>
<strong>Movie Review</strong>: With Quentin Tarantino, there are no half measures. The much-loved/reviled (depending on which side of the fence you're on) director has his fans and haters split right down the middle. It isn't easy to love or loathe the films he makes. They're shamelessly provocative but absolute guilty pleasures.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story: </strong><em>The White House is taken over by a group of terrorists and the US President is held hostage. It's up to a former Secret Service agent to eliminate the bad guys and free the President in a limited amount of time.</em><br>
<br>
<strong>Review: </strong>President Benjamin Asher (Aaron Eckhart) loses his wife Margaret (Ashley Judd) during a road accident one bitterly cold night. It's an ominous portent of things to come. Secret Service agent Mike Banning (Gerard Butler), who was in the motorcade on the night of the accident, blames himself for not averting that tragedy. Asher transfers Banning to a desk job that's devoid of action and excitement because every time he sees him, Asher is reminded of his loss.<br>
<br>
Banning's misery is soon alleviated in the unlikeliest of ways. A group of North Korean terrorists (along with plenty of outside help) overrun the White House, hold the President and his Cabinet hostage and make a bunch of demands that have to be met, 'or else'.<br>
<br>
Secret Service Director Lynn Jacobs (Angela Bassett) and the authoritative Speaker Alan Trumbull (Morgan Freeman, perfect for this kind of role) take charge, with Banning on the ground. The action (and the body count) sky-rockets here onwards. Banning channels his inner John McClane and unleashes systematic slaughter of the bad guys. In the process, the White House itself takes one heck of a pummeling. People are tortured, blown up, shot and killed in hand- to-hand combat. Banning's disdain for the enemy is only matched by the delight he derives from being able to prove himself.<br>
<br>
The action is taut, thanks to the editing. Although it does play on patriotic emotion and righteous anger, <em>'Olympus...</em> is mercifully low on excessive melodrama and jingoism. Furthermore, a few of Banning's muttered punchlines are genuinely funny. Despite being a formula-flick, <em>'Olympus...</em> is satisfying if you get your thrills from action movies.

","3"
"<div class='Normal'><strong>Story: </strong><em>'Leatherface', the chainsaw-wielding psychotic killer, is back to brutally kill the youngsters who accidentally invade his privacy.</em><br>
<br>
<strong>Review:</strong> Ignoring various sequels made over the years, 'Texas Chainsaw 3D' begins where the original 'The Texas Chainsaw Massacre' (1974) ended. With a terrific background score, the opening titles show us the crucial footage of the classic as a quick recap for those who are clueless about the slasher franchise.<br>
<br>
Sally, the only survivor of a gruesome attack in a farmhouse by a bunch of cannibals, especially the 'leatherface', manages to escape. This film begins with locals burning down the concerned house and its inhabitants, the 'Sawyers', in order to keep the town safe. Unaware of the brutal past, years later, Heather Miller (Alexandra Daddario) discovers she too is a Sawyer and visits her creepy hometown with her friends to check out the house she inherited. Turns out, it's not just the house she inherits!<br>
<br>
The film, like most American slasher films, defies logic. Without any inhibitions or inquiry, why would a girl accept some obscure mansion?! But logic is not expected in these series, so it's fine. The film fails to induce fear as the filmmaker is unable to create any psychological tension. The climax is a further letdown as the emotional twist does not work.<br>
<br>
But for those who seek cheap thrills, the typical slasher ingredients are in place. Nudity, boys who accompany skimpily clad girls to mysterious houses to get laid but get killed instead, huge mansions, secret dungeons, deceitful characters and a chainsaw killer who cuts up youngsters who invade his house..it's all there in standard 3D. Avoid, if you can't stand graphic violence.

","2.5"
"<div class='Normal'><strong>Story:</strong> <em>A World War Two veteran returns from the Pacific theatre of war, direction-less and lost. As he tries to regain his bearings, he meets the leader of a cult and both their lives take an unusual turn.</em><br>
<br>
<strong>Review: </strong>Freddie Quell (Joaquin Phoenix) and Lancaster Dodd’s (Philip Seymour Hoffman) destinies seem intertwined. And yet, you’d never imagine so as both their worlds are really poles apart. Freddie is almost sub-human after his return from the war. Falling apart at the seams, he is charming but tormented, his features twisted. Adding to the fog in his brain is the effect of the moonshine he distils from photography fluid and other vile chemicals. He's a sex addict too.<br>
<br>
Dodd is the calm and composed leader of a nascent cult called The Cause, which is somewhat reminiscent of Scientology. The two meet when a drunken Freddie stows away on Dodd’s yacht after a night of drinking hooch. They soon become almost inseparable. Though Dodd is sometimes condescending towards Freddie, at other times, he tries to help him get over his past traumas. Freddie is as loyal to Dodd as a dog is toward his master. The both of them, however, are volatile. Lancaster’s wife Mary (Amy Adams) does not occupy centrestage here. But when she does, she is subtly manipulative and extremely perceptive.<br>
<br>
Set in the 1950s, the biggest theme of<em> The Master </em>is the disciple-mentor relationship that Quell and Dodd share. That, in effect, is the storyline. The cinematography (Mihai Malaimare, Jr.) is breathtaking and the music (Radiohead’s Jonny Greenwood) is at times ominous, yet always augments the mood of a scene. This film is almost like a vehicle for Phoenix and Hoffman’s acting skills because both their performances are very engaging.<br>
<br>

","3.5"
"<div class='Normal'><strong>Story:</strong> <em>Burt Wonderstone and Anton Marvelton, partners in stage magic and friends since childhood, find themselves in a rut, drifting apart. Thanks to competition from a street magician and Burt's own humongous ego, their signature act and decade-long partnership ends....badly. Do they recover from the bad spell or lose the magic their friendship had?</em><br>
<br>
<strong>Movie Review:</strong> A headlining cast like this is enough to convince you to buy a seat for this one. But as it turns out, not enough to keep you in it. The story is a truly plain connect-the-dots, its execution neither dazzling you with a spellbinding screenplay, nor keeping you enthralled with the illusions on display.<br>
<br>
Carell, going by his regular standards, feels like an extension of his character, Burt Wonderstone. We've seen it all, there's nothing new on offer. Ditto with Carrey, who, as Steve Gray (modelled on David Blaine?) is the slapstick will-do-anything-crazy to Carell's monotonous all-too-subtle deadpan.<br>
<br>
It is Alan Arkin as ageing magician and Burt's inspiration Rance Halloway, coming a little too late into the second half, who brings a rare grace, refreshing candour and understated chutzpah to the otherwise soul-less premise. He is the catalyst who drives the film forward.<br>
<br>
For a comedy, it's a little underwhelming. The magic tricks are more shock, less awe. Not as incredible or magical as one would expect. Could do a lot better.<br>

","3"
"<div class='Normal'><strong>Story: </strong><em>A devoted father sets out on a mission to have his son released from a wrongful conviction. Along the way, he has to risk everything and resort to some pretty unconventional means.</em><br>
<br>
<strong>Movie Review:</strong> John Matthews (Dwayne Johnson) is an honest man. He goes about his day-to-day work and is a protective dad with a clear sense of what's right and wrong. But it's not long before the shoot-'em-ups start and the intrigue sets in.<br>
His son Jason Collins (Rafi Gavron) is not the brightest kid on the block - a flaw that has him facing the slammer for a good ten years, for unwittingly participating (rather, being duped) in a drug shipment. Jason can however benefit from a reduced sentence if he helps 'snitch' on some of the senior baddies in the cartel. The only problem is Jason is no criminal. The cops don't believe this.<br>
<br>
Sensing the danger his son is in, Matthews approaches the stony-faced District Attorney Joanne Keeghan (Susan Sarandon) and offers her a deal - he will do the dirty work himself. He will help the cops ensnare some of the criminals with Agent Cooper (Barry Pepper) monitoring from afar.<br>
<br>
The film tends to lose direction now and then with unnecessarily serious discussions and vague, philosophical cross-references that question the US justice system. You might find yourself wishing that they would just get on with the action instead because that is the film's strongest point.There are plot holes too. For example, no explanation is offered as to how an ordinary businessman (Matthews) is suddenly an expert at wielding arms and ammunition like a commando. Susan Sarandon does carry with her a sense of gravitas. Juan Carlos 'El Topo' Pintera (Benjamin Bratt) convincingly plays the cartel kingpin.<br>
<br>
Watch it if you like action films and are a Dwayne Johnson fan.

","3"
"<div class='Normal'><strong>Story: </strong><em>During school, Miller, Casey and Jeff Chang were inseparable. Over time, they drift apart. Miller and Casey show up at Jeff's on his 21st birthday, just before his big medical interview, insisting on a night of debauchery, promising to sober Jeff up in time. Easier said than done?</em><br>
<br>
<strong>Movie Review:</strong> Buddy flicks run by a formula you can more-or-less sleepwalk through. One irresponsible friend (Miles Teller as Miller), one a plays-it-safe type (Skylar Astin as Casey) and lastly, the guy who has everything going for him but gets the most wasted (Justin Chon as Jeff Chang).<br>
<br>
Two directors to helm this tripe? Would seem a bit excessive to anyone, but no, Jon Lucas and Scott Moore, with writing credits for Hangover and Hangover 2 and several other bearable buddy flicks, aim to displease. They make no bones about running through the whole gamut of cliches, puking naked, high and screaming. There's enough in this film to make you want to lock up or chaperone your impressionable children, than any film in this genre.<br>
<br>
Pointlessness seems to be the guiding light for everyone associated with this film. And there's a preachy message here somewhere, tossed about in this mix for good measure. And if your friends still insist on dragging you for this one, you're better off with enemies.<br>

","1.5"
"<div class='Normal'><strong>Story:</strong> <em>A circus magician gets transported to the enchanting land of Oz, where he's mistaken for a great wizard of prophecy.</em><br>
<br>
<strong>Review:</strong> Circus magician Oscar Diggs (James Franco) is quite a jerk. His womanising ways forces him to flee Kansas in a hot air balloon which gets caught in a tornado, transporting him to the magical land of Oz, where he's mistaken for the great wizard who can fight against The Wicked Witch of the West. He fakes his identity for his selfish reasons until he stumbles across three witches and a flying monkey, the very naïve Theodora (Mila Kunis), her conniving sister Evanora (Rachel Weisz) and the good witch Glinda (Michelle Williams). Can the conman con the people of Oz too?<br>
<br>
When Disney adapts a classic fairy-tale, you can rest assured that the film would be nothing less than a visual spectacle which seamlessly blends physical sets with CGI. The 3D is spectacular. Do not miss out on the opening titles and scenes as they are shot in the gorgeous sepia tone. Once Oscar enters Oz, colours take over. The depiction of the dream-like parallel universe, located above the clouds, amidst lush green fields and serene waterfalls, takes your breath away.<br>
<br>
The film, however falters when it comes to the length and a few performances. The film is slightly overlong. James Franco lacks the charisma to pull off an iconic character. He seems laid back! Surprisingly, Mila Kunis looks equally out of place. Helena Bonham Carter would have been apt for her role. Rachel Weisz and Michelle Williams are brilliant.<br>
<br>
The film strongly resembles Tim Burton's <em>Alice In Wonderland</em>. If you fancied that one, you'd definitely love Raimi's feel-good pre-boot of the classic.<br>
<br>
<br>

","3.5"
"<div class='Normal'><strong>Story: </strong><em>War between giants and humans is reignited when a farm boy accidentally drops the magic beans he's been given by a mysterious monk.</em><br>
<br>
<strong>Review:</strong> A monk gives farm boy Jack (Nicholas Hoult) some magical beans in exchange for his horse. Jack accidentally drops one of the beans. It erupts into a gigantic beanstalk which reaches to the sky, taking Jack's house and Princess Isabelle (Eleanor Tomlinson) along with it. The beanstalk leads to the land of the giants. In order to rescue the princess, her conniving would-be groom Roderick (Stanley Tucci), love-struck Jack and the king's brave knight Elmont (Ewan McGregor) decide to face the giants, thus reigniting an ancient war.<br>
<br>
Adapting a classic fairytale into a feature film still seems like a distant dream, considering most of the recent attempts have been mediocre. Be it <em>Snow White and the Huntsman</em>,<em> Red Riding Hood, Hansel and Gretel</em>, and now <em>Jack the Giant Slayer</em> which has borrowed elements from both <em>Jack the Giant Killer</em> and <em>Jack and the Beanstalk. </em>The films have been unable to recreate the magic of the classic fables.<br>
<br>
Bryan Singer, who has made films like <em>X-Men</em> and <em>Valkyrie</em>, finds it difficult to keep the audience engaged, let alone be entertained. CGI giants which are supposed to be the USP of the film seem caricaturish and one-dimensional. They don't seem menacing at all. Even the evil Roderick looks cartoonish. Jack, the hero, seems inexcusably dumb while you wonder what Ewan McGregor is doing in this soul-less film!<br>
<br>
The film is painfully predictable and the romance awfully sweet. An elongated tug-of-war scene between the humans and giants does not qualify for an epic battle scene and that's the biggest drawback.<br>
<br>
The 3D is lacklustre and the SFX unable to salvage the uninteresting script. Children may find this film amusing, thanks to the art direction and story-telling style. For the rest, if only the story was modified better!

","2.5"
"<div class='Normal'><strong>Story:</strong> <em>Pat's bipolar and wife Nikki leaves him. His one aim is getting Nikki back - when he meets depressive Tiffany. Who falls 'madly' in love?</em><br>
<br>
<strong>Movie Review:</strong> Straight up, Silver Linings Playbook (SLP) is a lovely movie with a heart of caramel - and an occasionally brilliant mind. Teacher Patrick Solatano's (Cooper) wife Nikki has a superiority complex - and an affair. Pat attacks her lover, Nikki leaves, Pat's diagnosed with bipolar disorder and put into a facility. Eight months later, his mum Dolores (Weaver) has him discharged on condition he'll stay with her and dad Pat Sr. (De Niro) - and away from Nikki.<br>
<br>
Optimist Pat's one aim is getting better, so Nikki will take him back. But he meets depressive Tiffany (Lawrence), whose grief at losing her husband turns her briefly to compulsive sex, helping whom - by partnering together for a dance competition - might help Pat win Nikki back. But first, Pat must deal with his obsessive-compulsive father, friend Danny (Tucker) whose mental health status isn't quite certain, therapist Dr. Patel (Kher) who plays the one song that triggers Pat's rage - and his own increasingly crazy feelings for Tiffany.<br>
<br>
The acting simply shines - Cooper is magnificent as handsome oddball Pat, struggling to keep it sane, while Lawrence is a treat, her sadness-tinged sexiness like a modern Audrey Hepburn in Breakfast at Tiffany's. Others deliver too, De Niro superbly superstitious about TV remotes during football games, Weaver strong as silk as a supportive mom, Tucker hilariously urging Pat and Tiffany to 'black up' their dancing, Kher calmly noting, 'That's very, very manic indeed.'<br>
<br>
The story's endearingly intelligent - 'I apologise on behalf of Ernest Hemmingway!' yells Pat breaking a window, outraged by a novel's sad ending - perfumed by quirky, unconventional romance, celebrating a love for life that hurts and heals together. There are tiny quibbles - it could've had a tangent less - but at the end, you're left with pure silver lining and no cloud.<br>

","4"
"<div class='Normal'><strong>Story:</strong> <em>Detective John McClane is 'on vacation', but he is destined to find trouble and vice-versa for the zillionth time as he heads to Russia to save his son who is accused of murder.</em><br>
<br>
<strong>Review:</strong> Detective John McClane (Bruce Willis) is back to doing what he does best. He chases the bad guys, indulges in incessant firing and explodes as many cars and heads as possible in order to rescue his estranged son Jack (Jai Courtney) from the Russian custody. Jack, on the other hand, is on his own secret mission, which gets obstructed with his dad's arrival. Can the wise-cracking dad and his wayward son keep their differences aside to kick some ass?<br>
<br>
Diehard fans of Bruce Willis may not mind the shoddy CGI or poor story in this fifth installment of the franchise as he makes up for the flaws with his sheer presence, but somewhere, it's still not enough. The dialogues are barely witty; father-son chemistry fails to touch your heart. Story progresses hastily, thus conveniently leaving ample plot holes.<br>
<br>
The film is a carnival of mindless action, which may appeal to the action junkies, provided you don't expect 'practicality'. The action scenes are not convincing enough to keep you engaged. They fail to create the tension required. Having said that, the film does not have dull moments either, the method in the madness is what is missing.<br>
<br>
Certain scenes do amuse, especially the one where Willis tries to converse with a Russian cab driver in Russian. Also the long car crash sequence which goes on for a good 10 minutes!<br>
<br>
Its time the franchise reinvents itself.

","2.5"
"<div class='Normal'><strong>Story: </strong><em>How one CIA agent tracked down Osama bin Laden and ended the largest manhunt in US history.</em><br>
<br>
<strong>Review: </strong>When you first meet Maya (Chastain), she's a recruit fresh off the plane from Washington, stepping into one of the CIA's Black Sites where detainees are being interrogated (read: tortured) to give up the location of al Qaeda head Osama bin Laden. Her fellow officer Dan (Clarke) is persuasive and experienced enough to make the tough calls and wonders if Maya has what it takes. He needn't have worried.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story:</strong> <em>Four years into America's terrible Civil War, Southern surrender looks likely - but will President Lincoln end the war before abolishing slavery?</em><br>
<br>
<strong>Movie Review:</strong> One line by Republican politician Thaddeus Stevens sums up Abraham Lincoln's historic feat - 'Corruption aided by the purest man in America.'<br>
<br>
Indeed, Lincoln shows us a whole new side to the ending of American slavery, taking us behind blood-stained fields of war into the backrooms of real politics, chambers where representatives cut sharp deals, attics where lobbyists haggle 'patronage-pay', corners of grand Houses where leaders drop their bluster and name their price. This is a clever, cynical graph of the mathematics that went into Abraham Lincoln's philosophy - underlining how a great statesman was a shrewd salesman too.<br>
<br>
In drawing Lincoln thus, Day-Lewis delivers a molten, silken performance, etched like an ivory statue whose eyes glisten occasionally at the ironies he sees. These are often lost on those around him - most notably, on his neurotic wife Mary, played by Field with edgy, brittle flair as she berates Lincoln for being coldly uncaring, imprisoning his family 'within this terrible house!' His wife isn't his only challenge - Lincoln faces opposition from his party, rivals, even his staff. Here, Lincoln scores big again - despite Day-Lewis' dazzling performance, other political players come to life too, including David Strathairn as velveteen Secretary of State Seward and Lee Jones as the brilliantly blunt Stevens.<br>
<br>
Marshalling these forces - plus a little flock of lobbyists - Lincoln induces the House to finally debate abolishing slavery. His obsession to push his idealism - even at the cost of delaying ending the war - reveals itself as deadly sharp through all that wafting smoke and shadowy silhouettes, interlaced with Lincoln's numerous meandering parables.<br>
<br>
On the downside, Lincoln is long-winded, clutching strands - like the President's sons - that needlessly distract from its pointed political play. Its first half's slow, the second quicker but deep-set in American minutiae. Still, as one of its senators finally roars, 'God damn it - I'm voting yes.'<br>

","3.5"
"<div class='Normal'><strong>Story:</strong> <em>A father abandons his two little daughters in the woods. Their uncle finds them and gets them home after five long years, only to realise that the girls may not have been alone all this while… </em><br>
<br>
<strong>Movie Review: </strong>The film opens with a bizarre sequence of events. Victoria (Megan Charpentier) and younger sister Lilly (Isabelle Nélisse) are frisked into a speeding car by their own father, leading to the woods. To her horror, Victoria finds herself and her sister, alone, abandoned in a dark forest. Five years later, the two are rescued by their uncle Lucas (Nikolaj Coster-Waldau). He and his rocker girlfriend Annabel (Jessica Chastain) get the isolated girls home, but can things get back to normal?<br>
<br>
The film works brilliantly as a psychological thriller, which constantly plays with your mind. Andrés Muschietti does not resort to cheap gore or clichéd ghost appearances to give you the creeps. He leaves you shell-shocked instead as he plays around with shadows, mysterious evil noises and baffling supernatural occurrences. <em>Mama</em> is atmospheric and the haunting mood of the film impressively never goes down. The film does resemble <em>Paranormal Activity</em> a bit minus the ‘found footage’ cinematography, but this one’s way scarier and less static.<br>
<br>
When it comes to the plot, the back-story is not explained clearly as your questions are left unanswered, but that does not affect the spook quotient.<br>
<br>
The girls are brilliant. They contribute highly to the film’s eeriness. Cinematography is equally appealing. Icy roads, snowy forests, dark woods, deserted houses… <em>Mama</em> is a treat for intense horror movie buffs.<br>

","3.5"
