"Cuerpo","Calificacion"
"<div class='Normal'>IN Bruges, you learn to live by the heart alone; by your soul alone; by your conscience alone; for your principles alone. So what's Bruges? It's actually a small, picturesque town in Belgium, but here it becomes a metaphor for purgatory, where three killers get a chance to choose hell or heaven. It's a smart gangster film, with some high powered acting by Colin Farrell as the conscience-stricken, suicidal hitman who has killed a small boy on his first assignment. Colin's manic energy is finely juxtaposed against Gleeson's cool kind-heartedness, despite the fact that he is the senior partner in this crime syndicate and has the most difficult mission at hand. And behind the odd duo is Ralph Fiennes, the boss who is a diehard family man apart from being a determined killer who comes down to Bruges to settle scores on his own when his hitman fail.<br>
An absolute delight.<br>

",
"<div class='Normal'>FIVE months... Four weeks.... Three days... Two hours... One minute... Welcome to the grand finale of a tween reality dance show. A world that's full of dance and dazzle -- comprising jazz, waltz, balllets, auditions, semi-final and prop rounds. And loads of razzle that stem from the survival-of-the fittest syndrome, creative controversies, judges who feel 'there is no room for political correctness in dance', blackouts of kids with high anxiety levels... This one's a telling comment on the competitive new age peopled by pushy helicopter moms and their over-ambitious kids.<br>
<br>
First there is Justin Morgan who takes pride in daughter Tenille, who learnt German in three minutes, can dance like Mariah Carey, can sing under water and above all, can be forced to show her moves even as she trips and falls on stage. Second there's Paulette Gibson who claims her daughter Graci is 'an incredibly driven and competitive child'. As for the baba log, while Tenille's convinced that the judges get it all wrong each time she performs, Graci knows that 'mom always knows best.' All this revved up hungama happens in the high octane backdrop of Mr Jonathan and Ms Elizabeth's dance school.<br>
<br>
But what really keeps glittering in this razzle dazzle of reality shows is Darren Ashton’s own chicken curry for the soul. What’s that? No, not the young breed of accolade hunters who impress all with their moves. Or for that matter, Ben Miller’s performance, followed by that of Kerry Armstrong as a pushy stage mother -- indeed noteworthy. Well, it's the surprisingly mockumentary touch to the good 'ol Shakespearean funda with an emphasis on say-no-to-sexism -- All the world's just a competitive stage and all men and women are winners! And that's 'the new revolution of dance'!<br>
<br>
Are the new age parents listening?<br>

","3.5"
"<div class='Normal'>Alex, the King of New York returns with his buddies, Marty, the smart-ass zebra (Chris Rock), Melman, the why-so-serious giraffe (David Schwimmer) and Gloria, the lovelorn hippo (Jada Pinkett Smith), after having charmed us with their escapades in Madagascar, their first adventure. Their second outing is equally charming too, with eye-popping visuals, vibrant animation, rib-tickling teasers and a joyous abandon that makes for perfect tweeny fare.<br>
<br>
<div id='mvslider' style='display:none;'>movie",
"<div class='Normal'>It's Been a relentless run for Jason Statham, over the past few weeks. Even as Transporter 3 still manages to find viewers, the action hero returns with a period film where he pummels his way through mayhem, once again. This time, he is determined to rescue his family after they are abducted by a mysterious tribe of creatures called the Krugs.<br>
<br>
Set in a strange era -- the kingdom of Ehb -- where kings were poisoned and evil magicians ruled, the film has a dark, sepia tone that doesn't quite match up to the visual splendour of 300, which had similar shades. Even the action seems muted and low key, which is quite a heresy for a Statham film. 'Cause the only reason a viewer comes to watch this dour hit machine is to applaud his hits.<br>
Ironically, there are too many misses, this time round.<br>

",
"<div class='Normal'>THE Going's getting good for lovers of alternate cinema; one that lives and throbs beyond the hegemony of Hollywood. The Page Turner is a taut French thriller that treats the leitmotif of revenge like vintage wine that grows more heady with age.<br>
<br>
Young Melanie has been nurturing and feeding her desire for vendetta against Madame Fouchecourt, a famous pianist, ever since she was a kid. The artist had been invited to judge her in a piano recital but had been more busy signing autographs than paying attention to the wannabe pianist's performance. A distracted Melanie fails to clear her class, shuts her piano, locks up her dreams and grows up into a young, mysterious woman, spilling over with venom against the woman who squashed her dreams. She charms her way into the lady's house, becomes her page turner, accompanies her to her concerts, becomes an indispensable part of her life...And then strikes back.<br>
Thrilling stuff, with riveting performances and uplifting music.<br>

",
"<div class='Normal'>FOR All you naysayers out there, here's one word that can change your life: YES! This three-letter word could just be your ticket for a rollercoster ride through life which could see you boarding a plane to Nebraska, for nothing at all, learning Korean, JLT, making-out in the middle of the road, minus all hang-ups, helping the homeless, sharing coffee with an unknown Iranian friend, hanging upside down from a bridge or even talking a man out of his suicidal mood. Of course, not forgetting grabbing a few promotions along the way, for your pro-active positivism at work or finding true love that's zany, crazy and completely unconventional.<br>
<br>
Jim Carrey may have sobered down somewhat, with his wrinkles and greys. But the funny man of Mask is still funny, minus the mask. As Carl, the bank officer, he pumps up the show, more with his middle-aged musings, than with the characteristic contortions of his facial muscles. A proverbial `NO' man, Carl undergoes a client empowerment programme which entails that he say `Yes' to every opportunity, if he really wants to hop aboard the success bandwagon. Difficult, but do-able, says the determined Carrey and begins to say yes to any and everything, however bizarre and improbable it may be.<br>
<br>
Truly, this is the magic mantra that has our hero hopping in and out of inconvenient situations, but always ending up a winner. He not only wins friends and influences people, he finds a funny girl (Zooey Deschanel of The Happening fame) too who also believes in the credo: normal is boring. She hurtles on a scooter, sings in a weird rock band, shoots pictures while running and teaches fitness to a bunch of loonies at the crack of dawn.<br>
<br>
It's a breezy, light-hearted film with some truly comic moments with Carrey displaying a newfound maturity. Catch him ending up as a terrorist suspect, simply because he took flying lessons and learnt Korean, and you'll know America is ready to laugh at itself, post 9/11.<br>

",
"<div class='Normal'>THE Film may be set in the battlefield of World War l, but it's message rings loud and clear, even today. For here, in the midst of death, destruction, war and violence, the armies of the feuding nations -- the Scott, the French, the Germans -- learn the most important lesson of history. One that declares, in unambiguous terms, that war is meaningless. Because humanity is one; there are no enemies in this overarching brotherhood of man. Supplant war with terror, and this multi-lingual film which has won applause at sundry international film festivals, becomes almost mandatory viewing.<br>
<br>
It's Christmas eve. The crusading armies decide to issue a temporary cease fire and crawl out of their trenches after they hear a famous German tenor set aside bullets and bloodshed and split the air with his soulful rendition of `Silent Night.' Soon, the German tenor and his mate (Diane Kruger), a guest on the front lines, are joined by the Scott and the French and the enmities are set aside for a combined mass, followed by football, champagne and loads of camaraderie. Soldiers who were brutally killing each other a short while ago are now sharing photographs of their loved ones and inviting each other for wine and song, once the war is over. Of course, nobody wants to ask the key question: how many of us will survive this needless violence?<br>
<br>
Christmas comes and goes. Ironically, the war doesn't. The hapless commanders of the respective armies are made to pay the price for their rationality in this season of hate, where young children sing songs of annihilation and priests send out the believers to kill the `vile OTHER', in the name of God.<br>
Do not miss this strong and stirring anti-war statement.<br>

",
"<div class='Normal'>RICHARD Gere and Terence Howard make a formidable pair on screen as a pair of journalists who have been covering the war in Bosnia and get back together again, when the war is over, to settle old scores. The film is a scorcher all the way. On the one hand, you get to witness some of the finest onscreen chemistry between a cranky, has-been Gere who cracked up while covering the atrocities of war and a more balanced Howard who left the dangerous terrain for more cushy assignments, without giving up his yen for the real thing. The fire is rekindled when the duo get back together again in Bosnia, this time to capture a war criminal who seems to enjoying the patronage of the CIA.<br>
<br>
But that's just one part of the drama. The second, more interesting facet is the multi-layered plot which makes allusions to bin Laden and the abortive bids to nab him and to the horrors of ethnic strife that are tearing the world apart. It's a gritty, nerve-wracking thriller that sees this unusual threesome -- seasoned journos, Gere and Howard and Harvard graduate, greenhorn Eisenberg -- embark on a do-or-die mission that has danger lurking at every twisted bend. Get your thrills.<br>

",
"<div class='Normal'>If mankind doesn't bother about the Inconvenient Truth (remember, the environmental degradation), then aliens are going to take care. The new eco warriors are going to be a towering iron man and a tuxedo-clad Keanu Reeves who will come all the way from out there in a huge sphere that lands in the middle of Central Park, Manhattan, and begin their Save Earth mission. So what if this entails the annihilation of the entire human race! Earth, the only planet that can support complex life forms, must be saved from ecological apocalypse, any which way.<br>
<br>
The film is essentially a re-make of a 1951 film and traces the journey of an alien, Klaatu (Keanu Reeves) in New York, as he tries to evade the aggressive US forces, a shrewish secretary of defence (Kathy Bates) and an army of earthlings (scientists, cops, doctors) ready to capture him and put him in the petri dish, for research and experimentation. His only friend in this hostile territory seems to be doctor Connelly who understands Klaatu's concerns and begs him to help humans save themselves and their planet.<br>
<br>
Now the premise of the film does hold promise, but the execution is lack-lustre and minus all special effects. Now warranted at all, specially since sci-fi cinema has had a quantum leap since 1951, when the first version of the film was made. Dark, despairing, run-of-the-mill stuff.<br>
<br>
<br>
<br>

",
"<div class='Normal'>A gripping docu-feature, Still Life focuses on the woes of development that leaves people homeless, uprooted and migrants for life. Based on the real life Three Gorges Dam Project on the Yangste River which demolished the entire ancient town of Fenjgie, the camera accompanies the two protagonists -- a coal mine worker and a nurse -- who travel to this ancient town to seek out their respective spouses.<br>
<br>
While Sanming hasn't seen his bride and teenage daughter for 16 years, Shen Hong is determined to find her truant husband in order to divorce him.<br>
<br>
The film offers a compelling picture of the social and economic tumult that China, or any other developing nation, must undergo before it actually arrives on the global map of developed nations.<br>

",
"<div class='Normal'>THE Coen brothers are famous for their quirky little films that spill over with unpredictable characters and teasing plots and sub-plots. Burn After Reading may not be their best, but it is an arresting piece of a crime-gone-awry drama with an unconventional act by both George Clooney and Brad Pitt who discover their negative shades with apblomb.<br>
<br>
The plot links together a bunch of assorted characters and stretches from the US intelligence agencies to a downtown gym, leading up to the Russian embassy as a bunch of gym employees (Pitt and McDormand) lay their hands on the unpublished memoirs of a disgruntled CIA agent (John Malkovich).<br>
<br>
Pitt ends up in Malkovich's house, in order to blackmail him, but gets embroiled in a do-or-die confrontation with his wife's lover (George Clooney), instead. Clooney, meanwhile, loves to find companions through the internet and is in the middle of a clandestine affair with Pitt's partner-in-crime, McDermond, who is determined to sell the CIA memoirs to the Russians.<br>
<br>
Zany, crazy stuff that needed some pace to really spruce up the drama.<br>
<br>

",
"<div class='Normal'>The Transporter is back. This time with a human cargo: the kidnapped Natalya Rudakova who needs to be delivered to her father, a high-ranking Ukaranian government official.<br>
<br>
But before he can deliver his delectable package, he must contend with the blackguards who are hell bent on putting a spanner in his mission. Rudely interrupted by a trespassing car that breaks into his bedroom, while he is watching TV, the Transporter dons his best suit and drives off with the mysterious red head.<br>
<br>
For all Transporter fans, the good news is that part three of this high-adrenalin action flick is a few shades better than the desultory part two. Jason Statham is a fitting follow-up of Steven Segal and Jean Claude Van Demme and does manage to deliver a class act as the emotionless action hero who kicks butts, kills and then cleans up, donning a crisp white shirt immediately after the mayhem.<br>
<br>
Rest assured, the film doesn't leave you bored at all and even offers you some classic action cuts. Paisa vasool entertainment!<br>
<br>
<br>

","3"
"<div class='Normal'>WHEN The Unfaithful, aka Richard Gere and Diane Lane turn faithful in the celluloid version of Nicholas Sparks' novel — The Notepad — romance is sure to be aplenty. Set in the picturesque town of Rodanthe, the story focuses on the unhappily married Adrienne (Daine Lane), whose life revolves around her two children, her career, a broken marriage, memories of her dead father. And her buddy, Jane. Really sad. So she takes a break from her dismal life,leaves her two kids with her husband and temporarily takes charge of her friend's picturesque North Carolina coastal inn. All she gets to hear at the inn is that the hurricane is a-coming...coming...coming. Till it finally comes.<br>
<br>
No, not the hurricane, but Dr Paul (Richard Gere), one of those lonely Jaguar-driving geniuses straight from the operating room. Now that's another story that this lonely man hates to eat alone, drive alone and be alone, even as he almost crucifies himself right through the film for being a 'bad man, bad doctor, bad husband, bad father, bad... bad... bad!' But there's the hurricane, remember? That's the only bright spot in the dismal lives of the two inmates, specially since it brings them together in a clandestine relationship. The harried twosome end up setting aside the woes of the world and finding love and solace in the arms of each other.<br>
<br>
The script is stale, the narrative tardy. What works is the chemistry of Diane Lane and Richard Gere which has already been displayed in two films, The Unfaithful and The Cotton Club. Here, they replay their passion as two damaged souls who serenade each other langorously through sealed envelopes, stamped letters and weeks of waiting. No e-chats, no SMes, not even telephone calls. Truly, a period love song!<br>

",
"<div class='Normal'>SO what if film titles based on a videogames do not achieve many players (read viewers)? At least some of them manage to attain a certain degree of entertainment value, like Resident Evil, Hitman and now the most commercialised, dhoom-dhamaka Hollywood offering of the week based on a violent videogame — May Payne.<br>
<br>
Max Payne lives up to the video gaming formula and offers loads of action, drama, violence, albeit with characters that need no joystick to explode. The story also kowtows the plot of the game with Max Payne (Mark Wahlberg) being an NYPD cop who may be pushing files right now, but his insides are seething with revenge. He is hell bent on avenging the murder of his wife, baby and his best buddy. And that's exactly where his pain stems from. The outcome? He does not believe in 'heaven, but in pain, fear, death and angels'. No wonder he's all out Batmanish ishtyle against a major pharmaceutical outfit figure in the form of a winged demon (read Valkyrie) flying all over the NY city.<br>
<br>
Add to that invincible super-soldiers, a leggy druggie (Bond babe Olga Kurylenko) — wish she had more screen time — and a career assassin in the form of Mila Kunis. All this and more, with a dash of Blade Runner and Matrix (especially the last action sequence) and plenty of snowflakes drifting around in the constant dark backdrop.<br>
<br>
But it's Wahlberg, the Payned anti-hero, with an expertise with the shotgun in umpteen stylised shootouts, who carries the predictable plot forward. Also notable is the film's backdrop: a drugged, psychedelic landscape spilling over with winged demons and bizarre creatures of the netherworld. And just when you thought all's well that ends well, stay tuned through the final credits -- a code that promises a sequel in the from of 'Not yet done, Max'.<br>
<br>
Any takers? Why not... At least for the subtle message the movie passes on through fun and games: Somewhere amid the noise and the homicidal valkyries, Max Payne has a just-say-no-to-drugs message and an anti-war/terror warning that needs to be handled ASAP for 'the devil is building its army'. Anyone listening?<br>
<br>
<br>

",
"<div class='Normal'>The film has been a winner at several international film festivals and has won the Best Film award in France. Rightly so, for The Secrets of The Grain is both cinematically and thematically mesmerising.<br>
<br>
On the one hand is its camera work which captures the highs and lows of an immigrant French family with riveting intimacy. And on the other hand is the heartwarming story which serenades the institution of family like never before.<br>
<br>
No homilies, no fake goodness; on the contrary, there are loads of internecine rivalries, bitching, breaking apart until the final coming together, when the head of the family actually ends up bringing the disparate members of his extended family together, even in his absence.<br>
<br>
Sixty-year-old Silimane is a Tunisian immigrant who has been laid off from his work and decides to use his severance pay to set a restaurant that serves couscous made by his ex-wife. Currently, he is living with his mistress and his step daughter who run a seedy hotel.<br>
<br>
Naturally, they are treated as outsiders by the rest of the family that gets together every Sunday for a family lunch, excluding them. It's a quaint ritual, meant to preserve the traditions of a family that may have become quintessentially French, yet it hasn't lost it's traditional culture.<br>
<br>
It takes many a hurdles before Silimane's dream actually comes true. But more importantly, his couscous eatery ends up bringing the feuding Tunisian family together, despite the bitterness, the rivalries. Watch out for some excellent performances and a refreshing new look at 'family dramas.'<br>

",
"<div class='Normal'>THE horror factory in Hollywood relentlessly keeps churning out Asian remakes, after the success of The Ring series.<br>
<br>
This time, the devil manifests itself through malevolent mirrors, which suddenly turn murderous. Ordinary people begin to die when their reflection turns assassin and pulls jaws, cuts veins, slashes necks, or what you will.<br>
<br>
Enter Kiefer Sutherland, a dysfunctional cop whose punishment posting now entails guarding a burnt-out building. Nothing wrong with that, except that the spooky house has a larger-than-life mirror that begins to show him strange things.<br>
<br>
His wife dismisses it as musings of a stressed mind, but goes on high alert, when her six-year-old son too starts staring into mirrors and conversing with them. Time to go back in history and find the cause behind the mysterious apparitions.<br>
<br>
But that doesn't matter really. What matters is the spook quotient of the film. How many times do you jump out of your seats or cover your eyes with fear?<br>
<br>
Just two or three times, to be precise, when a reflection stares at you long after the person has moved or maybe, when it tears it's face apart with its bare hands. The rest is mostly a hunt for the missing link between illusion and reality, with lots of half-lit sequences of bloody body parts and gutturals moans.<br>
<br>
Strictly for diehard horror buffs, Mirrors doesn't really have anything new to offer.<br>

",
"<div class='Normal'>New York 2012. Economic recession has had many spillover effects, but this one is the least expected. Rising unemployment has resulted in a rising crime rate.<br>
<br>
The state-run jails are bursting to the seams. Corporations are now running private prisons for profit. And they devise a novel way to make the millions flow: a televised car race amongst the prisoners that concludes only when one single participant remains alive to claim the crown.<br>
<br>
Welcome to the new age gladiators who are mean, misfits and menacing. but the meanest of them all is the alpha girl prison warden (Joan Allen), who plays the death race with her prisoners, without a furrow on her stern brow.<br>
<br>
In a neatly orchestrated plan, she gets a brand new racer, Jason Statham, under a false rap of murdering his wife, and reinstates him as Frankenstein, the legendary racer who died on the race tracks. The deal? Freedom and a life with his infant daughter, if he wins the bloody race which has death -- and killers -- lurking at every twisted bend.<br>
<br>
Statham has already proved his forte as an action hero who has skilfully stepped into the shoes of Steven Segal and Jean Claude Van Demme.<br>
<br>
His lean mean frame and his impassive face are a perfect foil to the blood and gore that bursts on screen whenever he's around. Don't ask him to talk, and he'll deliver a six-packed action punch that keeps the adrenalin pumping.<br>
<br>
This time however, there's shades of sentiment too, since he's a dad, desperately longing to be re-united with his little daughter; a decent man who is willing to be a monster in a monstrous world.<br>
<br>
Gritty action, good-enough drama, Death Race keeps the fun vrooming.<br>

",
"<div class='Normal'>All sound and fury, signifying nothing new! That's the trouble with this new flick on terrorism, where once again America is in danger, with the President and his entire cabinet being the target of attack. So what's new? The nature of the attack.<br>
<br>
This time, the terrorists chose to hit back through cyber warfare, when an American mission goes horribly wrong in the axis of evil (is it Iraq or Afghanistan? They're all faceless, bearded, turbaned terrorists in arid, uncivilised territory). They use the American supercomputer, set up for surveillance, to hijack all the cell phones, the computers, the wires, the network and force two Americans -- rebel Shia Labeouf and single mother Michelle Monaghan -- to execute their ghoulish plan.<br>
<br>
But before they reach the White House, there's so much running around, chasing, exploding, the drama almost gets lost in action. Ironically, even the action doesn't have a cutting edge and looks jaded, much like the plot. Sad, because Shia is such a promising actor.<br>
<br>
<br>
<br>

",
"<div class='Normal'>JAKE (Cedric the Entertainer) wakes up one morning in a hotel room with a corpse on his side. But that's the least of his problems, since he's stricken with amnesia too and ends up totally clueless in all kinds of near-death situations. So much so, he ends up thinking he's a super agent who holds a mystery chip which the whole world wants. Or is he a janitor in a video game parlour, fantasising about all the console heroes he sees on screen?<br>
<br>
Doesn't matter, 'cause the comedy sucks, the drama is non-existent. Makes you wish you had partial amnesia too.<br>
<br>
<br>

",
"<div class='Normal'>WRITTEN and directed by Julie Delpy, the film showcases the multi-faceted French actress in a whole new light. Specially since she manages to create an engaging urban comedy of manners that reminds you of Woody Allen's Manhattan dramas about verbally-charged, dysfunctional couples.<br>
<br>
Jake (Adam Goldberg) and Marion (Julie Delpy) have been living together in New York for almost two years, sharing the highs, the lows and the in-betweens. Now, it's time to add some new vigour in their sagging relationship. The two take a trip to Europe and round it off in Paris, where the couple spend two days with Marion's parents and friends. Ostensibly, there are no great dramatic moments. But that doesn't matter for the film is a witty insight on emotional bonding between two culturally different people. Brimming over with delightful one-liners on clash of cultures, gender differences, sexual mores, the film is a charmer.<br>
<br>
Watch it. It's like a breath of fresh air.<br>

",
"<div class='Normal'>THERE'S one big problem with this 22nd Bond film. It has been severely depleted of the quantum of Bondness that made this franchise so special, so irresistible, so debonair.<br>
<br>
No gee-whiz gadgets, no smart-ass quirps, no sardonic humour, no shaken-stirred vodka martini, no signature tune, no signature `name is Bond, James Bond' intro and no larger-than-life villain to stand up to the machismo of our invincible hero. End product? A string of hard-hitting chases and fights, where Bond gets to fly in a shaky plane, a crumbling speedboat, a sleek Aston Martin DB5, or simply on his feet.<br>
<br>
But hey, if we need a hand-to-hand fighter who excels in hard-balled physical bouts, we'd settle for Jason Bourne rather than James Bond! For us, bred and spoiled on the Broccoli, Connery, Moore and Brosnan cult, Mr Bond is the universal soldier who saves the world without getting his tuxedo soiled, his nose hit, his shirt bloodied.<br>
<br>
Here, Mr Craig doesn't don the tuxedo, never flashes his wry humour, is on overboil and gets all grimy in a battle that is both personal and professional. He does want to save the world's most important natural resource — water — but he also wants to avenge the death of the only woman he ever loved, Vesper Lynd in Casino Royale.<br>
<br>
If Casino Royale was a prequel to the Bond series, then Quantum of Solace is a sequel to the film that marked the debut of Daniel Craig in the Bond series. Seething with rage after the murder of his beloved, Bond bursts on the screen in a thrilling car chase in Italy, madly pursuing a lead that would lead him to the killers. And even before you can sit back, he explodes in a hand-to-hand combat which defies all the laws of gravity.<br>
<br>
Still waiting for a story? Impossible to understand if you haven't seen Casino Royale — you end up feeling somewhat cheated, as the secret agent sets off on some more run-ons, this time with a bronzed Olga Kurylenko as arm candy.<br>
<br>
From Italy to Austria, Britain, Haiti, Bolivia, an unsmiling renegade Bond, with a capture-or-kill tag on his head, tries to kills two birds with a stone. He tries to stop a shady organisation, headed by Mathieu Amalric, from buying off the water source of a Bolivian township and avenge the death of Vesper too. Arm candy, Olga too has her own scores to settle with the Bolivian general who is selling off his country's resources for personal gain.<br>
<br>
Craig's still balsy and beefcake; only a shade too embittered. The Bondettes, Olga and Gemma, are unimpressive, especially after Halle Berry had reinvented the Bond Girl with her feisty interpretation. Yet, despite the fire and brimstone, this hardly seems like a Bond film. Bring back the formula, please!<br>
<br>
<br>

","2.5"
"<div class='Normal'>DURING World War 11, there were a number of Algerian soldiers who fought for France against the Nazis. Till today, their contribution to the cause of liberty, fraternity, equality remains mostly unacknowledged and it was only after this film that the pensions of these soldiers which had been stopped midway was reportedly resumed.<br>
<br>
The film documents the heroism of these soldiers who may have fought shoulder to shoulder with the white men, but were denied equality. Not only were their rations and pay scale different, they were also denied promotions, despite their plea that bullets never differentiated amongst their targets in the battlefield. Their story of racism and indignity is primarily told through the experiences of four Algerian soldiers who stand up tall before the ravages of war and manage to hold on to a French town from the advancing Nazis, despite being low on ammunition and numbers. Completely denied their due, distanced from their families, the foursome continue to doggedly fight for a bunch of abstract principles...the only cause worth dying and living for.<br>
<br>
Gritty cinema; a great message: This is Saving Private Ryan with a whole new topicality attached to it, specially when the war against terror is being fought by multi-cultural, multi-national armies made up of natives and the white man. Watch out for the stirring performances by the four lead players. The film was Algeria's official entry for Best Foreign film at the Oscars and ended up winning accolades.<br>

","3.5"
"<div class='Normal'>TERRORIST fatigue, anyone? With almost every film taking on the terrorist these days, the viewers seem to wishing for the good old villains of yore. Guess, it will be a long wait before baddies like Dr No and Mogambo hit the screens again. Till then, happy terrorist hunting!<br>
<br>
Now, that's not just so bad, specially when you have Leornado DiCaprio and Russell Crowe planning special operations to nab the Al Qaeda jihadis. While Crowe is the strategist, based in Washington DC, sending instructions on a cellphone, while taking his kids for basketball, DeCaprio is the action hero who enters the battlefield in the infamous axis of evil. This CIA agent is hot on the heels of Qaeda mastermind, Al-Saleem and devices a novel plan to nab the terrorist, after all measures to infiltrate the gang fail. He tries to set up a parallel terrorist network to draw out the real anarchists from their lair. But before he can do that, he must get riddled with bullets, run for his life, get bitten by diseased dogs and fall in love with a Palestinian nurse.<br>
<br>
Clash of cultures, did we say? Nah! This nice American can not only speak Arabic, quote the Hadith, he also likes to sip tea with his Palestinian girlfriend in hostile territory. Gritty action, topical story, Body of Lies is entertaining fare.<br>

","3.5"
"<div class='Normal'>Diesel power is on the decline. After the feisty Fast and Furious, the action hero fails to connect and kick up a storm in this futuristic film that projects him as a modern day Joseph to a mystery girl (Melanie Thierry) who has the immaculate conception.<br>
<br>
It's a remixed biblical story that is neither here nor there, even though it takes place in the not-so-distant future, when a mean-faced Charlotte Rampling wants to start a new religion with the help of her daughter who is the potential mother of the new age messiah.<br>
<br>
Naturally, the whole world wants to lay its evil hands on this virgin who needs a bodyguard to carry her from dangerous Russia where she lives in a convent to a not-so-dangerous New York. No prizes for guessing who is the bodyguard, specially when there is a bloated, tattooed Vin Diesel in the precincts.<br>
<br>
He fights bombs, bullets, missiles and crosses treacherous glaciers to deliver her to safety, with some collateral damage, which includes the friendly nun, Michelle Yeoh. Amen!Tacky.<br>
<br>
<br>

","2"
"<div class='Normal'>NOW why would anyone want to replace the live action histrionics of the iconic Star Wars series with strangely animated creatures who can neither capture the charisma of cult characters like Luke Skywalker, Obi Wan Kenobi, Yoda and the rest, nor can they create SFX magic of the Lucas pedigree!<br>
<br>
Dave Filoni's animated tribute to the six-part sci-fi fantasy is another prequel that hangs somewhere between the Revenge of the Sith and The Attack of the Clones. The highlight of the film, if at all, is the confrontation between Anakin Skywalker and Count Dooku, after the evil count captures the son of Jabba the Hut and tries to put the blame on the Jedi Knights.<br>
<br>
Why settle for second best? Watch the original, instead.<br>

","1.5"
"<div class='Normal'>MANOJ Night Shyamalan might soon not be the only desi out there, for Bharat Nalluri has created waves with his debut venture: a wacky comedy that re-creates the 1940s in London, even as it unfolds like a sweet, lyrical fairy tale about love and ever-after.<br>
<br>
The film traces a day in the life of Mrs Pettigrew (Frances McDormand), a woman who is hungry, friendless and minus a job as she walks through the streets of a city that is a strange contrast. On the one hand, London is quintessential Dicken's as it prepares for war and on the other, there is the gilded society that couldn't care less for the harsh realities of life. Our desperate woman seeks temporary refuge with a young singer (Amy Adams) who must practise time-management between her three suitors. More importantly, she must decide between the three and settle for love or career. Now that's not such a difficult task with the sensible Mrs Pettigrew around to tutor her. But will our delightfully destitute heroine find the love of her life too?<br>
<br>
Why not! Believe in the fairy tale. Believe in Frances McDormand, who pitches in a perfect act. And believe in the magic of zany, unconventional storytelling.<br>

","3.5"
"<div class='Normal'>The much-accoladed German entry in the Cannes film festival is a moving tale of humanism that transcends nationality, ethnicity and borders. Needless to say, it's an important document, loaded with lessons for our divisive times. And the fact that this story of death, loss and longing is told with marvellous restraint, only adds to its impact.<br>
<br>
Nejat, a Turkish professor who teaches German in a German university finds his life changing after his father brings in a Turkish hooker into the house. Strangely, Nejat develops a tender bond with the woman after she tells him about her daughter in Turkey.<br>
<br>
He sets out to find the daughter after the woman accidentally dies and ends up buying a bookstore in Istanbul, hoping to find the missing girl someday. But the girl, a political activist, has her own mission to find her mother, which leads her through circuitous paths that traverse strange places and forge uncommon bonds. This is art house cinema that is meant exclusively for cinema buffs who want to savour new wave delights.<br>

","3.5"
"<div class='Normal'>He's six feet five inches tall, red in colour, sports a tail, is mostly angry, has a love interest, was born in a Nazi-sponsored petri dish, but now works for the US government as the reluctant superhero in the Bureau of Paranormal Research and Defence.<br>
<br>
That's the comic book hero Hellboy for you, who has his second outing under Guillermo Del Toro's creative expertise, and ends up better than his first avtar. Del Toro had already grabbed eyeballs with his visually innovative film, Pan's Labyrinth, which created enough buzz at the Oscars. Here, his fascination for the supra-normal, the bizarre and the beyond-imagination creatures gets free flow, as he sculpts the immortal good versus evil clash with an outlandish superguy and a horde of trolls, elves, goblins.<br>
<br>
Hellboy's army comprises his pyrokinetic girlfriend, Liz Sherman (Selma Blair), his fishman buddy, Abe Sapien (Doug Jones) and the ectoplasmic rookie, Johann Kraus (James Donn). The bunch of brave weirdoes are out to quell the Golden Army: swarming hordes of killing machines led by the evil elf, Prince Nuada (Luke Gross) who dreams of world domination.<br>
<br>
Get dizzy on the special effects and the unbounded creativity of a director who blends the aesthetics and the mythology of Star Wars and Lord of the Rings with Japanese manga.<br>

","3.5"
"<div class='Normal'>You'll find adequate `boos' in this film to give you your money's worth. Of course, you might end up feeling scared behind the closed comfort of your fortified homes, but that really doesn't matter. Because this one's a neat little chiller that creates fear out of the familiar: dark corners in the room, peepholes that show masked figures, walls that are incessantly battered with loud knocks, glass panes that reflect strange images.<br>
<br>
Liv Tyler and Scott Speedman return from the woods to their home and hope to resolve an unfinished quarrel before the night is over. But the night stretches into infinity and the little domestic tiff pales into the shadows as the duo are threatened by three strange, masked figures who threaten to break into their house, for no reason at all.<br>
<br>
With his hand held camera and his jump cuts, the debutant director manages to create a smart horror flick.<br>
<br>
<br>

","3"
"<div class='Normal'><span style='font-weight: bold;'><script language='javascript'>doweshowbellyad=0; </script></span>","3"
"<div class='Normal'>Scully and Mulder are back. And the good news is they haven't lost their chutzpah. The unsmiling duo who was seriously serious about E.T. and other para-normal stuff, return to encounter one more bizarre tryst, as the FBI battles with the disappearance of its agents. And the heroes deliver once again, with enough punch to please all the X-philes out there.<br>
<br>
Of course, they begin reluctantly, since both have left the FBI and tried to begin anew, seeking normalcy in an abnormal world. While Scully is a doctor, battling with inexplicable diseases, Mulder has faded into oblivion, still haunted by the memory of his sister who was abducted by E.T.<br>
<br>
The FBI solicits their help in tracking a serial killer after their agent vanishes into the blue and a psychic priest has visions about her abductor. It doesn't take long before the non-believers become believers. Both Scully and Mulder end up in hot pursuit of a maniac who is on the brink of conducting one of the most hair-raising experiments in medical surgery. Watch it for its gripping narrative and chilling climax.<br>
<br>

","3"
