"Cuerpo","Calificacion"
"<div class='Normal'><strong>Story:</strong> In a turbo charged futuristic setting, the favourite sport for the human species is robot boxing. Failed boxer Charlie Kenton (Hugh Jackman) keeps trying to win these with his scrap-style, old-fashioned bots and ends up running from towns in his monster truck to escape the mounting debts. Troubles compound when he discovers he has an 11-year-old son Max (Dakota Goyo) who needs a dad, after his mother dies. But the reluctant dad is willing to take custody, only for the summer, and that too after being paid a hefty sum by the kid's prospective foster parents. Needless to say, the summer turns out to be a monumental one where new bonds are forged and an antiquated robot, Atom, found in a scrap yard, becomes the new age champion of Bot bravado.<br>
<br>
<strong>Movie Review:</strong> A real steal, this new film from Hugh Jackman which is imbued with so much heart, so much soul and is so high-spirited, it brings you to your feet too to avidly cheer the proverbial underdog. And when it doesn't have you playing the flamboyant cheerleader for the father-son duo -- and their outmoded, yet adorable robot -- it has you shedding silent tears for the tender re-awakening of the most primordial, most natural bonds between a father and his estranged son. And no, the actors themselves aren't shedding tears (they would, in Bollywood); instead, they are tugging at your heartstrings with their awkward attempts to reach out or resist in this dysfunctional relationship that has nothing going right for it, yet strangely does seem to be moving towards a perfect future.<br>
<br>
Hugh Jackman's Charlie Kenton is the most unusual father figure to hit the recent screen. On hearing about the existence of his son from two strangers, after losing all his money and his robot in a fight, he asks: Is he dead? On being told the contrary, he doesn't bat an eyelid before selling him off for a thousand dollars to foster parents, simply because he needs the money to buy a new robot and enter the boxing rings again. Naturally then, he is infuriated with the idea of being saddled with the 11-year-old for the summer -- another deal -- and doesn't think twice before trying to leave him with his girlfriend, Evangeline Lilly, while he hits the road, a free man again.<br>
<br>
But young Max, bred on a culture of video games and bot boxing, is the smartest cookie in town. Not the one to be left out of the fun and games, he bribes his way into his father's truck...and gradually into his life too. This time, with his adorable ways, which aren't too different from his dad. For Max is brusque, stubborn, determined, a boy of few words and knows his mind too well to be pushed around. More importantly, he's the smartest 11-year-old in town, as he goes about rebuilding the robot he single-handedly rescues from a scrap yard and prepares it for his dad. Now, it's dad's turn to turn the shadowboxing relic from the past into a boxing champ...And somewhere amidst the guts and glory of the boxing bouts, the duo discover each other too.<br>
<br>
Everything seems to fall into place in this film. The cross-country setting of desolate American towns coupled with the glitzy finale are spell-binding. The performances of both Hugh Jackman and Dakota Goyo are mesmerising. Even Evangeline Lilly is winsome and sweet as the girlfriend who wants to give up this unsuitable man, but simply can't. But more importantly, it's the story and the screenplay (John Gatin) which cement the whole show together into a perfect whole.<br>
<br>
Anybody out there making a film on bots? This one's a classic on how to blend techno-splendour with high emotions, without going all mushy and sentimental. Sporty. Soft. Super. Scram for it.

","4"
"<div class='Normal'><strong>Story:</strong> Doraemon and Nobita get together to create the perfect toy robot. Little do they know their creation can do much more than be the object of kido admiration and entertainment...<br>
<br>
<strong>Movie Review:</strong> Now this one's out and out for the kiddies' party out there. Not just for its entertainment quotient -- brightly coloured and smart animation, decent voice overs, loads of planning and action -- but also for its most contemporary message: Time to save planet Earth.<br>
<br>
After years of admiration for Sueno's robot, Nobita finally convinces Doraemon to create a similar special robot. What next? The two are out collecting bits and pieces to assemble the robot toy of their dreams. However, the raw material gathered actually belongs to a special robot who dismantled once from the heavens. Naturally then, the toy robot is no longer a toy; it's the biggest robot ever, Zanda Claus. And big is his role too -- not just entertaining, but also to save planet Earth from the Robot Army that plans to capture all Earthians.<br>
<br>
Ample dishum dishum stuff to keep the teeny crowd entertained this weekend.

","3"
"<div class='Normal'><strong>Story:</strong> Two wannabe criminals kidnap pizza delivery guy, Jesse Eisenberg, strap a bomb around his chest and give him ten hours to rob a bank...or end up dead. Will Jesse deliver?<br>
<br>
<strong>Movie Review:</strong> This should have actually been one of the smartest films off Hollywood's coveyor belt, this year, coming straight after two trailblazers from the lead actor and the director. If Jesse Eisenberg hits the screen after his wow performance in The Social Network, then Ruben Fleischer returns with a second film after the high octane, whacky winner, Zombieland.<br>
<br>
Okay, 30 Minutes...isn't a fitting follow-up to neither of them. The setting, the story and the sequences are quite banal compared to the earlier films. Nevertheless, there is some high energy performances and an effervescent spirit that keeps the goofy film galloping in its short span. Leading the actor's bandwagon is the talented Mr Eisenberg who seems to add new dimensions to your friendly neighbourhood pizza boy who can successfuly double up as a bank robber too. Aiding him in his antics is the spirited Aziz Ansari, his childhood buddy who is responsible for his parents' divorce (funny aside!) The other Indian American in the caper is Dilshad Vadsaria, Ansari's twin who turns up the temperature for buddy Jesse. Of course, Ansari ain't cool with that, but does love care....<br>
<br>
Crazy bank heists, gangster encounters and car chases make for some funny situations which keep the minutes flying. The film delivers the goods.<br>

","3"
"<div class='Normal'><strong>Story:</strong> Nothing matters most to Driver (Ryan Gosling) than being in total control of the wheel, both by day and at night. Till there is an urgency to change gears. Reasons? First, he inevitably becomes the target of a plot gone wrong. Second, he realises there is more to life than high speed chases...<br>
<br>
<strong>Movie Review:</strong> He has no past. No present. No future. All we know about him is his dedication towards his job. Meet Driver -- sans a name, sans a life and sans any emotion -- who is the perfect man behind the wheel. Be it daytime when he's a stunt driver for action movies or night time when he turns into a getaway driver for crooks who need his services to speed off after heists and escape cops. There are just two places where Driver scores -- first the time is money mantra. No wonder he loves his watch and five minutes is all he assigns to crooks on the run. For the rest, he says, 'you need to be on your own'. Second, of course, his knowledge of LA streets. Enter edge of the seat chase, special effects, high collides, and breath taking toppling over of speed devils.... Great action. High tension.<br>
<br>
Of course, the brakes in Driver's never ending hide and seek chase come from Ryan's neighbour, a young mother Irene (Carey Mulligan) -- who, like Driver, carries scars of the past -- and her son Benecio (Kaden Leos). How? It's only when Irene's convict ex husband draws the Driver and his own family into a viscous gangwar to make a quick buck does the man realise he's losing balance. Watch out for Driver melt during his moments of love for Irene... and when playing father figure to Benecio. That's exactly when you realise the man of unpredictable moods and moments... of barely few words... of unblinking gaze, is actually running from ghosts of the past and chasing dreams of a better road ahead.<br>
<br>
Worth getting behind the wheel this weekend, both for the drives and for the driver. Don't miss this action-bender which got a standing ovation at Cannes.

","4"
"<div class='Normal'><strong>Story:</strong> High Schooler Taylor Lautner suddenly finds his ordinary life turn tumultuous -- and traumatic -- when he discovers his childhood photograph on a missing person's website and learns the truth about his antecedents. After that, it is a life-and-death mission as he gets embroiled in an international espionage operation, involving the CIA and some deadly Serbian rogue intelligence operators and where he must escape his unknown assailants, girlfriend (Lily Collins) in tow.<br>
<br>
<strong>Movie Review:</strong> Amazing first date, Lautner tells his girlfriend as the two get a moment of respite from all the running and fleeing. Needless to say, he has reason to feel this way, since the date began with the murder of his foster parents, followed by a bomb blast which blew away his house and ensured that the teenage lovers spent the rest of the screen time dodging bullets and hiding from a bunch of ruthless killers who were determined to lay their hands on Lautner, any which way. Yes, they do manage to steal a few kisses in between.<br>
<br>
Turns out, Lautner is the secret kid of spy parents and has inherited their special skills which serve him well when he needs to fight back, either the suspicious CIA agent Alfred Molina or the Serbian gangster and his gang of ruthless assassins. So Lautner fans have loads to look out for in the bicep and brawn department, with the young hero displaying his martial skills with expertise. Is Jacob, the werewolf, hoping to carve a niche for himself as the new action hero? Of course, we're not forgetting the slot of the new hottie too, which Lautner seems to have already taken with his Twilight series outings. Here too, he gets to remove his shirt, not once but twice, to display his perfectly sculpted physique which quite makes up for the lack of expression. Reminds you of a young Arnie (Schwarzenegger), our young TayLau!<br>
<br>
Truly, a befitting breakaway attempt, Abduction proves that Lautner has more to him than being a sidekick to Robert Pattinson's vampire hero in the Twilight films.<br>

","3"
"<div class='Normal'><strong>Story:</strong> Last time he was sent to a missionary in Tibet after having embarrassed the MI7 in a mission failure. But this time he's the only one who can perhaps divert an attempt on the Chinese Premier's life. The question is can Johnny English really unfold a web of conspiracy running through the various secret services, especially now that he has just a week to do the job?<br>
<br>
<strong>Movie Review:</strong> So what if he does not have a suave knack for accomplishing missions successfully? So what if he acts as a nerd-cum-wannabe James Bond? And so what if he does not fit into the intelligent world of gadgets... this time mystery, spies and the missing link? There's something about Rowan Atkinson that suspense becomes the surprise element even if that means moving from Mr Beans to a sequel of Johnny English (the earlier version was released in 2003). Enter the scene of crime -- MI7 learns there is a plot to assassinate the Chinese premier the day world delegates are to meet. The suspense grows further when Johnny English realises there's a loophole at the MI7 end itself. But then the real suspense is watching Johnny put the next (and wrong) foot forward. Imagine Atkinson trying to get logic into his acts, minding his own business and putting a straight, serious face at most times.<br>
<br>
But then it would be wrong to say Johnny is the only one tickling the funny bone out there. What would all that hopelessness be without his boss Pamela (Gillian Anderson) providing him with sidekick Agent Tucker (Daniel Kaluuya) and ultimately the spoof on Bond -- Johnny's very first mission at Casino Lisboa in Macau (remember Casino Royale?), his stint with Bond girl Rosamund Pike (Die Another Day) as the confused psycho-analyst, and his flair for gadgets gone wrong.<br>
<br>
Just one problem. How much can you laugh at people walking into stuff, falling off nowhere, and having their private parts bang here and there? Actually lots. All in all, Johnny English is a fun film to watch at the weekend with Rowan Atkinson showing off his characteristic flair for comedy once again.

","3.5"
"<div class='Normal'><strong>Story:</strong> Griffin (Kevin James), the much-loved and amiable zookeeper faces a dilemma. Although he loves his job, he might just have to leave it and become a suited-booted car salesman instead, on the behest of his materialistic girlfriend Stephanie (Leslie Bibb). Stephanie feels Griffin could be her dream man, if only he wasn't a zookeeper. But will the animals of the zoo let their favourite zookeeper depart, specially when they have decided to break their code of silence and begin to talk like humans, tutoring the bumbling lover boy Griffin on how to win his mate?<br>
<br>
<strong>Movie Review:</strong> What can you say about a man who hopes to learn the art of mating from a bunch of zoo animals! Naturally, the quadrupeds have strange ways of winning their mates, like marking territory by peeing, grabbing attention by throwing poop or showing your value by arousing jealousy. Gullible Griffin thinks these beastly antics might just work in winning back the urbane Stephanie who rejected his romantic proposal five years ago, simply because he was too much into birds, bees and beasts.<br>
<br>
Strangely, they do work and Stephanie finds herself being drawn to this new, unpredictable, animalistic and wild goofball who is even willing to don a tie and sell Mercs to please her. But is Stephanie a tad late in trying to woo back her ex, specially when Griffin has already established two new bonds: the first with the friendly, helpful in-house veterinarian, Rosario Dawson and the second with the monk-like gorilla (voice-over by Nick Nolte) who sheds his vow of silence after befriending the zookeeper.<br>
<br>
Zookeeper works not so much with Kevin James' antics as the bumbling hero, bogged down by his ordinariness, but more so when the animals begin to talk. The lion and his mate get interesting voice-overs by Slyvester Stallone and Cher, the gorilla's angst comes through Nick Nolte's rumblings while the rude monkey finds a voice in Adam Sandler's cheeky one-liners. Also, the chemistry between James and Dawson sparkles and adds life to the drama, despite the fact it has very little screen time to grow.<br>
<br>
Nothing monumental, nevertheless Zookeeper is timepass fare for the family.

","3"
"<div class='Normal'><strong>Story:</strong> The Weavers, Cal (Steve Carell) and Emily (Julianne Moore), are the perfect couple, living out the American dream with a nice suburban home, nice jobs and two nice kids. But one seemingly innocuous dinner date turns out to be a disaster when Emily declares she has slept with her office colleague (Kevin Bacon) and wants a divorce since the high school romance between the huband wife duo seems to have lost its magic. Singleton status however suits neither, as Cal begins to spend wild, albeit soulless nights in lounge bars, under the tutelage of his newfound swinging bachelor friend (Ryan Gosling) and Emily leads a lonely, miserable life. Add to this two more love stories and you have a montage on the varied colours of romance.<br>
<br>
<strong>Movie Review:</strong> It may be a romantic story all over again but there is a freshness to Crazy Stupid Love which makes it eminently watchable. The characters are familiar: a middle-aged couple, a young couple and a teenage couple. Yet, their trajectory of romance is not so familiar. The middle-aged, much-married and recently separated Weavers try hard to go their separate ways but being quintessential soulmates, they never end up distanced and truly divorced. The 25-year old romance which began in high school with a chocolate mint ice cream is impossible to write off, however tempting the new options may seem. After all his heady encounters, which include one with wild cat school teacher Marisa Tomei (hilarious), Cal always ends up at Emily's doorstep, tending to their garden in the dead of night.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story:</strong> It’s a painful and disturbed childhood for brothers Tommy Conlon (Hardy) and Brendan Conlon (Edgerton), courtesy a Mixed Martian Art (MMA) fighter-turned-alcoholic dad, and a mother who can't take any more of her husband. Naturally then, the couple choose to split thereby putting an end to not just the brotherly bond between Tommy and Brendan, but also their training in MMA. Now fourteen years later, the brothers once again are face to face when they return to the ring, fighting against each other. But are the brothers actually facing each other as mere opponents or are the two fighting their ghost from the past?<br>
<br>
<strong>Movie Review:</strong> This one’s high on testosterone -- brutal martial arts with solid punches. And it’s equally high on EQ too -- emotionally packaged with rewards. On one hand there’s Brendan, a fighter-turned-physics teacher who can barely make ends meet for his wife and two daughters. On the other hand is Tommy, an ex Marine guy on the run from Iraq who too is on the lookout for ways better to earn a livelihood. What better way to earn that fast buck than put their childhood skills into practice. The duo enroll for an MMA Sparta competition to win that a cash prize of $ 5million. That’s when the brothers meet (along with their father) after fourteen odd years. Simple? Not really. For the brothers have to fight each other...Tommy has to get back to daddy for that extra lesson on MMA -- something he just can't get himself to believe...Brendon first has issues of the past to be resolved with his father. And that’s where you realise that it’s not just about a battle of the biceps, but about a troubled past, moments of regrets and coming to terms with family equations.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story:</strong> Gwyneth Paltrow returns home to Minneapolis from a business meeting in Hong Kong with something as innocuous as a cough and a headache. Within two days she is dead and the doctors tell her grieving husband, Matt Damon, they don't know why she died. Before Damon can come to terms with his loss, the epidemic spreads the world over and nearly millions succumb to it within a short span of time. Panic spreads, governments are thrown into a tizzy, riots break out and the profiteers begin to reap gold. Can a civilised world cope with a deadly virus or are we still as ill-equipped as we were during the plague outbreak?<br>
<br>
<strong>Movie Review:</strong> Contagion is topical, slick, fast-paced and embellished with a stellar ensemble cast that keeps you engrossed in the drama, despite the fact that most of them don't take much of screen time. The three doctors, Kate Winslet, Jennifer Ehle and Marion Cotillard make brief appearances in the film, but their contribution to the development of the plot is by no means minimal. Laurence Fishburne, as the reputed official representative, torn between principles and a personal transgression for a loved one, is as human as you can get. How many people wouldn't use their clout and break the queue to get a vaccine for somebody they love? Hardly any. Matt Damon as the common man left at the mercy of fumbling officialdom and social anarchy etches a picture perfect role of a man desperate to save his daughter, even if it means locking her up at home and depriving her of all social contact. Then, there is Gwyneth Paltrow, quite unforgettable as the deliciously naughty business woman who doesn't mind hooking up with her ex, while her husband and son wait for her at home: another brief role that last longer than its screen time. And finally, Jude Law as the rogue blogger is mesmerising with his rebellious streak that chooses to question all the players in this high drama and throw light on the nefarious deals between governments and pharmaceutical companies which make the most when death strikes.<br>
<br>
The high point of Soderbergh's film is its tone: never sensationalist, always restrained and therefore credible. With the world grappling with sundry new epidemics -- SARS, Mad Cow Disease, Swine Flu -- Contagion has an expediency to it which makes it eminently watchable. Doesn't seem too far-fetched, this threat of a new and deadly disease that originates from a bat and a pig and spreads through something as unavoidable as human touch. Time to be scared. Really scared.<pi></pi>

","3.5"
"<div class='Normal'><strong>Story:</strong> Life's simple formula for Dylan (Justin Timberlake) and Jamie (Mila Kunis) is all about friends helping each other in times of need. Even if that means getting naughty when you're in the mood and there's no one around. Of course, no strings attached. Easy? Not really, for complication's the name of the game...<br>
<br>
<strong>Movie Review:</strong> One's a New York head hunter for GQ. The other's an LA super art director. One can't have enough of the Prince Charming formula. The other just can't get over Hollywood's love stories. But both Dylan and Jamie are presently heartbroken -- reason enough for them to bond outside the workplace. And what are buddies there for? To make you move on, to help you in times of need.... and a little bit of being sex buddies too, if there's no one around and no emotional baggage to clutter the bond with. Just make sure there are no strings attached when in bed. What's that? Well, the usual Hollywood jazz of no commitment and no I-miss-you moves.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story:</strong> Life's all about food, fun and research for this set of four college students till they find a mysterious trail. That's what perks up their research work until they realise that there's someone sinister on the trail as well...<br>
<br>
<strong>Movie Review: </strong>Now everything seems to be a maze in here. First, the beginning: Four college students -- Alex, Megan, PT and Christi -- on a field trip to learn more about a legend get lost in the woods one fine day.<br>
<br>
Second, the storyline: The foursome stumble upon a mound that marks the burial site of a family that died on an earlier trail. Third the gory details of the mound: An Indian mound acting as resting place of a Native American family once cursed by yet another maze-like family. Next, the realisation of a scientist daddy's rich girl in the middle of nowhere that she loves the guy helping her on the trail. Fifth, the supposedly scary moments -- dark woods, blood oozing out of nowhere, pupil-less eyes, screaching sounds by night and of course, the inadvertent, over and over again, disturbing of the mound that unleashes trouble. What now? The students split and get lost in a furthur maze. So does that give us the bumps? Not really. Of course, it leaves you wondering when can you get out of the maze.<br>

","2"
"<div class='Normal'><strong>Story:</strong> Life's all about getting ready for the battle for Cimmerian warrior, Conan. The purpose is to avenge the murder of his father. Only later to realise that it's a war that awaits him -- this time to save his village. Will the journey of Conan from an angry young fighter to an epic warrior be a fruitful one?<br>
<br>
<strong>Movie Review:</strong> Meet Conan (Jason Momoa) the bad teen with a bad temper who grows up to be the good man killing bad people in the big bad world. For him there's nothing better than to `crush your enemies and see them driven before you... and hear the lamentation of their women'. Why? Because he's got to get back to those who killed his mother and father in the battleground. Like all epic heroes this one too takes up the task of saving his village from the powerful supernatural evil forces. Which means loads of bloody moments with monsters, enemies, evil powers, head crushing, nose chopping, merciless slaughters... Let's not forget, all this comes naturally to our hero -- Conan was born in middle of the battlefield!<br>
<br>
Life's not all about the battle of the testosterone for Conan. He has his sweet moments with the Pureblood Girl (Rachel Nichols). But before that he's got to face the bad guys - Khalar Zym (Stephen Lang) and his witch-daughter, Marique ( Rose McGowan) who want to raise their dead after gathering pieces of a magical mask, a portion of which remains with once Conan's dad, now Conan himself.<br>
<br>
The 2011 version does make you nostalgic for the original 1982 Conan where Arnold Schwarzenneger immortalised the Barbarian with his wooden -- yet winsome -- pure beefcake act.

","3"
"<div class='Normal'><strong>Story:</strong> Loosely based on Iraqi soldier Latif Yahia's autobiographical novel, The Devil's Double, which became a bestseller in 2003, during the US campaign against Saddam Hussein, the film is a political thriller that focuses on the conditions in Baghdad before the first Gulf War.<br>
<br>
It traces the traumatic events in the life of the Iraqi soldier (Dominic Cooper) who was pulled from the front and brought into the palace at Baghdad to play Uday Hussein's body double. Now that wasn't an easy task for the gentleman soldier since Saddam Hussein's eldest son was actually the devil incarnate, as portrayed in the film. Did Latif manage to escape this living hell where the only bright spot seemed to be Uday's mistress, Sarrab (Ludivine Sagnier) who seems to favour the double over the real prince?<br>
<br>
<strong>Movie Review:</strong> The film may kowtow the American interpretation of Iraq as the proverbial badland under the Saddam regime, but there is a contemporaneity to it which lends it a novel appeal. The US invasion of Iraq, post 9/11 and the images of the capture of the Iraqi dictator, following the death of his two sons, Uday and Qusay, are still fresh in public memory. Moreover, the events of history have transcended the format of clinical factoids and have been cleverly moulded as a thriller, more like the Bourne identity films, by director Lee Tamahori who directed the Bond film, Die Another Day.<br>
<br>
The high point of the film is the performance by British actor Dominic Cooper who sculpts a sterling act, both as Uday, the black prince and Latif, the fearless and sensitive man of principles. Cooper brings out the contrast between the two polarised characters with great felicity. With Uday, he introduces a mean swagger and an evil glint as he goes about his debauch, trigger-happy ways, chasing young schoolgirls, wallowing in the hedonism of drugs and alcohol and unleashing his terror on subordinates and colleagues. With Latif, he aptly brings out the trauma of a man trapped in a virtual hell, being forced to act against his conscience, almost every moment of the day, and perform tasks which he would never do otherwise. He does try hard to transcend the cesspool of moral decay, but escape is the only way out. And escape would surely mean death...either to him or his family.<br>
<br>
It's an ostentatiously mounted, although a somewhat meandering film, which creates high drama out of cut and dried political facts. Don't miss it.<br>

","3.5"
"<div class='Normal'><strong>Story:</strong> Marissa (Jessica Alba), a retired spy is having the time of her life as the wife of an actor who plays a spyhunter in a television series. Although her two step kids, smart and peppy Rebecca and Cecil don't particularly love her, she knows things will be fine and the family will eventually bond together. But before they can do that, there is the mission to save the world from the evil Timekeeper which she must attend to, having being called out of retirement by the OSS, home of the greatest spies. But Marissa isn't alone this time, her kids are with her all along the adventure.<br>
<br>
<strong>Movie Review:</strong> Fun all the way, Spy Kids 4 not only successfully carries the franchise forward, but makes for pleasant family viewing with its fine blend of sci-fi, gizmo and gadgetry and vignettes on family values too. Of course, there are lots of things to recommend....Like, Jessica Alba who must be the most glamorous spy on board in her tights with a baby tied on to her. Or else, the talking dog-robot who spices up the proceedings with his sundry modes, attack and sentry being some of them. Like the malevolent Timekeeper and his sidekick who want to end the world by stealing time. But more than all this, it is the two spy kids, Rebecca and Cecil, who create magic with super-smartness and derring-do.<br>
<br>
A roller-coaster ride all the way. Spy Kids 4 is an entertaining weekend watch.

","3"
"<div class='Normal'><strong>Story:</strong> Dad, Geoffrey Broderick, desperate to save his son, plagued by a terminal cancer, comes to India in search of the Sanjivani herb. His search leads him to a forest and an evil scientist who has terrorised the village. Indian writer and researcher, Anusha Singh, helps him in this race against time.<br>
<br>
<strong>Movie Review:</strong> The film is supposedly an ode to India and its alternative medical therapy. When the doctors in the US declare there's no hope for the young cancer patient, all hope lies in India.<br>
<br>
So far, so good. But suddenly, the film takes an entirely different shape and becomes a confrontation between a hero and a villain, interspersed with some tardy romance and terrible comedy. Even more questionable are the production values which makes the film seem an amateur venture.<br>
<br>
A brave effort gone awry, Will to Live never reaches fruition.<br>

","2"
"<div class='Normal'><strong>Story:</strong> Winnie the Pooh, the bear with little brains, has just one thing on his mind: hunny (honey) for his hungry tummy. But before he finds that elusive pot, he has a few tasks to fulfil for his friends... Like find Eeyore's missing tail and rescue Christopher Robin from his kidnapper, Backson!<br>
<br>
<strong>Movie Review:</strong> MThe beauty of the film lies in its hand drawn animated characters and the sheer simplicity of the narrative. The canvas of the film reads like a delightful bedtime book and brings back memories of childhood...Pooh and his friends even get to kick up some riotous fun with the alphabets and words that tumble all over the page/screen.<br>
<br>
Of course, one can't undermine the perennial allure of Pooh and his pals who have been charming us for so many years with their innocent adventures. Once again, it is Pooh's hunny-fixation, Eeyore's melancholia, Tigger's brawn show, Piglet's faint-heartedness and Owl's faulty wisdom that make the tale sweet and interesting.<br>
<br>
The film is largely meant for a younger audience but Disney fans are spread over all ages and nationalities.<br>

","3"
"<div class='Normal'><strong>Story:</strong> It's 1941. Brooklyn boy Steve Rogers (Chris Evans) is desperate to enlist in the US army and play his part in defeating the Nazis. But he is consistently rejected due to his skinny, diminutive and unfit physical condition. Enter Dr Erskine (Stanley Tucci), a military scientist who recognises his true qualities (valour, coupled with goodness) and chooses to transform him into a super soldier with his special serums and his invincible metal shield. It doesn't take long for Captain Rogers, now christened Captain America to emerge a brave and brawny symbol of American superpower as he takes on the might of the evil German scientist Johann Schmidt (Hugo Weaving), now known as the mighty Hydra -- even mightier than Hitler himself.<br>
<br>
<strong>Movie Review:</strong> He's almost like Iron Man, this new Marvel comic's hero, Captain America. Of course, Chris Evans doesn't have the chutzpah of and sardonic charm of Robert Downey Jr which makes Iron Man a rockstar amongst superheroes. But he does have a lot of heart and brings an integrity to his role as he metarmophoses from scrawny side hero Steve Rogers to towering inferno Captain America.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story:</strong> A bunch of friends escape death when a suspension bridge on which they are travelling collapses. Atleast they think so...For, as the mysterious coroner tells them, no one cheats on death. One by one, the survivors begin to meet their brutal end.<br>
<br>
<strong>Movie Review:</strong> The Final Destination films may be pure kitsch with their grotesque celebration of the carnival of death, nevertheless, they have a faithful following amongst patrons of gore. Once again, the film primarily focuses on the sundry ways death can strike. And rest assured, the more bizarre, the better....<br>
<br>
And the fact that one of the youngsters (Nicholas D'Agosto) is prescient and can actually foresee the tragedies hardly reduces their misery. Each member of the unfortunate group faces a gruesome and unpredictable end as screws, electrical short circuits, laser beams, factory and gym equipment and even harmless drops of water become death traps.<br>
<br>
The death scenes have shock value and sometimes end up as funny too: black humour, you see. Often, you have to shut your eyes at the sheer bloodiness of it all. Go, test your appetite for gore.<br>

","3"
"<div class='Normal'><strong>Story:</strong> Will Rodman (James Franco), a scientist working in GenSys, a state-of-the-art laboratory, is desperate to find a cure for Alzheimers, since his father (John Lithgow) is fast succumbing to it. He develops a wonder drug, ALZ 112 and tries it on chimpanzees. Everything seems to be going right until one of the chimps goes wild and needs to be put to rest. But before she dies, she gives birth to a baby which is smuggled home by Rodman for temporary care.<br>
<br>
Rodman soon discovers that Caesar (Andy Serkis), the little chimp, has all the super intellligence of its mother and soon becomes an important member of the family, even as Rodman experiments with the wonder drug on his father and sees a miraculous improvement in him. Things however go terribly wrong when he tries a superior version of the drug which sends Caesar to a prison-like institution where he leads a rebellion against the humans who betrayed his love and trust.<br>
<br>
<strong>Movie Review:</strong> Don't mess with nature: this is the simple message of this superbly mounted film. But more than the simplicity of the message, it is the fact that this must be one of the warmest and most humane sci fi fantasies of late that makes Rise of the Planet of the Apes such a gripping saga. Unlike most science films, this one doesn't boast of special effects alone, although the revolt of the super intelligent primates and their war against the residents of San Francisco is the stuff mega movie lore is made of. Watch the apes storm across the Golden Gate bridge, chase cars, smash them down, jump into helicopters, tear them apart and send the super human species reeling for cover and you have relentless moments of high drama on screen. Equally enthralling is the secret uprising in the animal facility where Caesar infuses a sense of dignity in the rest of the apes who are used to being maltreated by the cruel handlers. Surely and surely, the animals mutate into super-charged entities that unleash a war for supremacy against humans who have been using them as guinea pigs for their sundry unethical experiments. But all this scientific stuff has such a high emotional quotient to it, it not only makes the film intensely warm and sensitive but infuses a soul in it.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story:</strong> Mr and Mrs O’Brien (Brad Pitt and Jessica Chastain), parenting in the glorious 1950s, want to build the ideal American (read Indian too) family with their three young boys. Living in an idyllic suburban home, the parents try their best to strike the right balance between discipline and gentleness. But bringing up kids in a world that isn’t always too kind and follows its own brutal laws isn’t an easy task, the family gradually discovers.<br>
<br>
<strong>Movie Review: </strong>You can love him or hate him but you simply cannot ignore him. That’s the kind of reaction auteur film maker Terence Mallick always elicits. The maverick director has a very individualistic style of film making which is often dubbed as self-indulgent and somewhat dense. But for those who like their cinema experimental, innovative and beyond convention, The Tree of Life offers both moments of pure visual splendor and loads of philosophical musings on life, love, family and the fragile nature of human relationships.<br>
<br>
Mr and Mrs O’Brien’s parenting styles are totally different. While Brad Pitt essays the role of the tiger dad - a strick disciplinarian - and insists on being called Father rather than Dad, Jessica Chastain is the gentle home-maker and nurturer. In fact, she even resents her husband and protests when he gets too harsh with the boys. It’s Jack (Hunter McCracken), the eldest son, who bears the brunt of his father’s authoritarianism and dramatically oscillates between extreme love and hate for a man he wants to please, any which way. After a confused boyhood of tense family dinners, squabbles, punishments and rebellion, he grows up into a man (Sean Penn) who is still trying to come to terms with the meaning of life. And that’s only because he knows his father wasn’t mean or vicious but loved him more than anything else. Ah! The unfathomable contradictions of life.<br>
<br>
The story line may be simple, but Mallick uses loads of style to narrate it. The first half hour is a special stunner where he expounds the entire theory of evolution through a series of exotic visuals, brought to life by cinematographer Emmanuel Lubezki. The film boasts of fine performances, specially by Brad Pitt and the young McCracken and spills over with so much mood and atmospherics, it’s bound to strike a chord. Specially since it tells a universal story of growing up with parents who often don’t seem to be your best friends.<br>

","3.5"
