"Cuerpo","Calificacion"
"<div class='Normal'>If you've grown up on Nancy Drew stories, the staple fare for post-Enid Blyton, pre-Harold Robbins bookworms, you sure are gonna be disappointed by this one.<br>
<br>
Because Nancy, the titian-haired teen detective isn't the unadulterated alpha girl you dreamt her to be. Of course, you have Emma Roberts carrying the Julia Roberts tagline (she's Julia Roberts niece) with her, but so much for that. The girl isn't a patch on her power-packed aunt. Also, the plot moves in bumps and grinds and the smart and sassy bits are downplayed.<br>
<br>
Nancy moves to Los Angeles with her dad and the stage is set for her to unveil a long-forgotten Hollywood mystery. She tries to unravel the story behind the death of a Hollywood actress who lived in the house before her. Who killed the '80s diva Dehlia Dreycott, after she disappeared for five months: that's the intriguing question that bothers our snoopy teen as she hunts through the memorabilia in the decrepit mansion that's now home for her. Helping her out is snoopier 12-year-old Corky (Josh Flitter) who's quite smitten by our girl hero. But for us, it's still River Heights (Nancy's original playground) rather than Hollywood High and Carolyn Keene (the author of the Nancy Drew series) rather than Andrew Fleming that engage our fancy.<br>

",
"<div class='Normal'>Based on a Stephen King short story, the film focuses on the nightmarish experience of a writer who checks into the haunted room to get inspiration for his next bestseller. The room has a horrid history, with 56 people having died in mysterious circumstances while occupying it. Also, the manager (Samuel L. Johnson) tries his best to dissuade the visitor from going on this suicidal mission.<br>
<br>
But John insists there are no ghosts, no goblins, no vampires. Poor John! He needs a nightmare to make him see the ugly, scary truth. And if his subconscious is already traumatised by the untimely death of his young daughter, there can be no respite for him in this seedy New York Hotel room where dead bodies float, walls crack, blood drips and the radio blares with the Carpenter's single, We've Only Just Begun.<br>
<br>
The second half gets a bit too long and repetitive and does blunt the chills of this psychological thriller. But John Cusack's lone-actor histrionics keeps you adequately engaged, as do the things that go bump and grind in the spooky room.<br>

","3"
"<div class='Normal'>Sibling rivalry, anyone? Well then, there couldn't be a better case study than the War of the Claus'. Fred Claus (Vince Vaughn) spends his life fighting with his younger brother who happens to be Santa Claus (Paul Giamatti), because his mom (Kathy Bates) always wants to know why he can't be like his brother, St Nicholas.<br>
<br>
It's a sweet and funny act from Vince Vaughn who blabbers his way through dysfunctional family business, even as he tries to prove that he is actually the best big brother in the world.<br>
<br>

",
"<div class='Normal'>We've had talking ants and talking bugs. So what's new with talking bees in Hollywood's insectopaedia? Enough to make you sit back and laugh as you watch a stingy little fella called Barry Bee make a beeline for humankind and teach them how to bee-have.<br>
<br>
Barry graduates from B-School and is ready to be inducted as a newbie in the honey industry. But before getting Bee-zee with the humdrum Bee-zness of life, he faces the quintessential dilemma: To Bee or not to Bee? He sets out into the human world, seeking answers and unleashes his stinger missile against humankind who have been Beekeeping all these years, without ever thinking that Bee-ing is all about freedom and all that.<br>
<br>
He finds a willing consort in a sassy young florist who helps him wage his war over coffee and cakes. Forget the script. Go hear Renee Zellweger do a delightful voice-over and an SFX show where a zillion bees fly a plane and help it land safely, when humans fail. Truly, a buzz worthy effort.<br>
<br>
<br>

",
"<div class='Normal'>With two action heroes for the price of one, you might have expected fireworks, specially when they are both on either side of the law.<br>
<br>
Statham's an FBI agent who wants to avenge the murder of his partner while Li is the rogue assassin who isn't an easy catch.<br>
<br>
Add to this, the crossfire between the Chinese underworld and the Japanese Yakuzas and you could actually be savouring the best of chopsockey. But yeh kya? Statham gets to fight Li, only in the the climax, which isn't really paisa vasool stuff.<br>

","2.5"
"<div class='Normal'>Masala for the kiddies! Five adorable pups go on a rescue mission after their mom and dad have been dognapped. And mind you, these are no ordinary puppies; they all have distinct identities and can talk too. So you have Budderball who is always hungry, B-Dawg who likes a bit of bling-bling on his body, Bud-dha who unwinds with yoga, Mudbud whose favourite game is getting muddy and Rosebud, who wears a rose behind her ear and is the quintessential alpha girl who is balsy enough to stand up against the bad wolf, while the boys quiver.<br>
<br>
Take the kids for a treat for this endearing sequel to Disney's Air Bud franchise. After all, dogs are a man's best buddies, no?<br>

",
"<div class='Normal'>There's Something About The Farrellys. You may find their brand of humour, which they patented in their hit film, There's Something About Mary, outrageous and sometimes crude. But you do get your paisa vasool laughs. So who's complaining!<br>
<br>
The lewdness is there, with lots of wild, crazy sex and sexual banter. But there's the romance too, as Ben Stiller looks for his soul mate. He thinks he's found one in Viola, the environment volunteer who cleans up the oceans for nothing. An instant romance leads to an instant marriage, followed by an instant honeymoon and an instant break-up. Because Ben finds his real mate (Michelle) in Mexico, during his honeymoon while his wife is recovering from an acute case of sunburn. So how does he extricate himself from a bad marriage with a genteel woman who turns into a sex fiend in the bedroom? And how does he bond again with the woman of his dreams who wouldn't have anything to do with him after she realises he's two-timing?<br>
<br>
Funny in places, randy in others, crazy all the way, this one is for those with a crooked-wicked sense of humour.<br>

",
"<div class='Normal'>New York's tale of woe goes on and on. This time, the world's most talked about city hits the headlines when a deadly virus wipes out the entire population, leaving just two survivors: Will Smith and his dog Samantha. Well, it's two normal, recognisable survivors, because the city does have many more creatures and beasts....These are the rest of the humans who have mutated into flesh-eating vampires that hunt in packs when night falls. End result? You get one of the most outlandish scenes where lions hunt deers at Times Square and human beasts slip in and out of Central Park, in search of their khana-khazana.<br>
<br>
<div id='mvslider' style='display:none;'>movie",
"<div class='Normal'>Hitman is one more game from Playstation to find its way on to the big screen. And like the rest of the kick butt series, this too ends up minus all thrills in its bigger avatar.<br>
<br>
The robotic assassin, with a bar code on his bald head, is the quintessential killer who pulls the trigger bereft of all conscience-calls. But only until he meets a mysterious Russian prostitute who tries to make love to him and unleashes a whole new series of humanoid tendencies, which include ethical concerns too. The Hitman packs her in the boot of his car and sets out on a whole new journey.<br>
<br>
<div id='mvslider' style='display:none;'>movie","2"
"<div class='Normal'>The ancient English epic poem about a hero comes to life in a state-of-the-art film which is absolutely new, novel and different in terms of technique. Shot in motion capture technology, the film lends a whole new meaning to computer animation, where the characters are supra-human and heroism finds a whole new metaphor, reminiscent of the earlier action fest 300.<br>
<br>
There’s another - and more potent reason - to go wow about this new form of motion pix. It gives you Angelina Jolie in all her splendour, like never before, with a body that shimmers in the buff, a golden plait that seems to coil the entire universe in its binds and a dialect that is even more sexy than her pout. Watch her rule the world with seductive glee and get your paisa vasool moments.<br>
<br>
For the action buffs too, there is graphic violence in a gilt-edged frame where heads are chewed off, arms torn apart and hearts yanked out without a false note or a fissure on the bow. Ekdum gory stuff. And for the acting-mangta buff, there is Anthony Hopkins lending a grandeur to the grotesque monarch, like never before.<br>
<br>
Of course, there is the hero too, Beowulf (Winstone), the roving monster-slayer who helps King Hrothgar (Hopkins) rid his kingdom of the monster Grendel (really monstrous) only to finds himself indulging in a Faustian bargain with the monster’s yummy mummy (Jolie). This is a bargain which begets one more monster, while the ancient kingdom looks for salvation, once again.<br>
<br>
Topicality mangta? Nations create their own monsters and then spend years trying to smoke ‘em out of caves and mountains...Go watch a new step in 70-mm masala.<br>

","3.5"
"<div class='Normal'>Our Hollywood export returns with his second Hollywood venture, Elizabeth, ek bar phir. This time, he picks up the strings of history, thirty years after where he left off in Elizabeth l. It’s the sixteenth century again, ornate and full of intrigue.<br>
<br>
But unlike the first film, this one is laboured and has nothing new to offer, other than a power-packed performance by Cate Blanchett who plays the eponymous role with gusto and verve. She is both vulnerable and invincible, powerful and pitiable, alpha-woman and child-woman...all at the same time.<br>
<br>
And it is her fiery rendition of the troubled monarch that makes this tryst with history watchable, even though it does seem remote when the tempestuous present has so many stories to tell and retell. And Shekhar threatens to never say never. He threatens to come up with a third sequel to the Eliz-Ah-beth saga!<br>
<br>
It’s familiar terrain once again. Like all royalty rigmaroles, this one too finds its drama in intrigue and romance. On the one hand, you have the aging queen flaunting her virginity in court, as she flips through suitors.<br>
<br>
On the other, she finds her cowering under its burden, as love beckons when she meets the dashing American adventurer Walter Raleigh (Owen Wilson) who comes from the new world with a new promise of forgotten passions. But all she can get is a stolen kiss by the fireplace, while Raleigh finds a bedmate in Bess, the pretty lady-in-waiting.<br>
<br>
And for the testosterone, there is the evil Spanish King who cuts down all the forests of Spain to built his Armada which sails towards England for war. As also, the treacherous Mary Stuart, who plots Elizabeth’s death, to bring back Catholic rule to England.<br>
<br>
<br>

",
"<div class='Normal'>Hollywood picks up a real life story and turns into a thriller that scores not so much in its script as much as in its performance. Chris Cooper sculpts a riveting portrayal of Robert Hanssen, the senior intelligence officer who works as a Soviet spy and was convicted of treason. Currently he is serving his life sentence in solitary confinement, after he was trapped by young rookie Eric O'Neill (Ryan Phillippe) who masqueraded as his clerk in order to expose him.<br>
<br>
The grandeur of Cooper's histrionics transform the spy into a towering figure, a man who loved his family, went to church every Sunday and managed to evoke admiration and respect from his young assistant, despite his brusque demeanour and suspect loyalties. So where are the chinks in the armour? Under the guise of a diligent intel officer, Cooper has been selling invaluable military secrets to the Soviets, although he pleads for forgiveness during confession. Having being side-stepped all his life, he nurtures a permanent grudge against the US government, because he believes that even if he continues giving his best for a hundred years, he will always remain an afterthought. It takes all of Neill's expertise to sneak through his computer files and collect incriminating evidence, without arousing his smart senior's suspicion.<br>
<br>
Quite a riveting cat and mouse drama, reminiscent of The Departed. Of course, minus Scorcese's spellbinding touch.<br>

",
"<div class='Normal'>A mighty topical film, that's mighty engrossing too, Winterbottom's take on the Daniel Pearl murder is an edge of the seat thriller that hits hard, and touches your heart. The story is familiar and part of post 9/11 headlines. Based on the book by Mariane Pearl, the widow of Wall Street journalist Daniel Pearl, the film follows the kidnapping, the hunt and the aftermath of Pearl's murder by Pakistani jehadis.<br>
<br>
A five-month pregnant Marianne waits for her husband to return after an undisclosed assignment in Karachi. And when he doesn't, she sets about trying to hunt for him in a city that is chaotic and spilling over with rebels and fundamentalists. Of course, she has the FBI to help her, but she also has our very own Irrfan Khan who plays a Pakistani intelligence officer with usual competence. No where does the film get maudlin and overtly sentimental and never loses the voice of sanity, despite the sensitive issue and the expedient times.<br>
<br>
In the end, what remains after a futile search is Marianne's million dollar message: the terrorists’ purpose was to scare us, but we are not scared. Go for the topicality of the film, the balanced tenor and the Oscar-worthy performance by Jolie.<br>
<br>
<br>

",
"<div class='Normal'>A contract killer (Morgan Freeman), a father (John Cussack) and a son accidentally end up going on a hike together in the forests of Washington state. The killer has to be handed over to the cops and Cussack must do everything to protect his young son, even as he tries to re-build the dysfunctional relationship between them. Add the FBI, an assassination bid and a bunch of diehard killers to the track and you have a timepass thriller before you.<br>
<br>
Of course, the film should have actually been quite average, if it wasn't for Morgan Freeman who adds gravitas to whatever he does. Even if it means playing a hitman who defines his job as 'an exterminator who removes obstacles to progress.' It's the unusual bonding between the killer and the father-son duo that lends a dignity to the proceedings. Go for Morgan alone.<br>

",
"<div class='Normal'>Renegrade agent Jason Bourne's saga seems to be getting better and better. Not only is he impossible to kill, even though the entire might of the American secret police is gunning for him, he is also an unconventional brat, fighting them in their own lair.<br>
<br>
This time, in his search for himself, he lands up in the heart of the CIA headquarters and discovers that he, like all the other agents, has been ruthlessly transformed in a cold killing machine from a normal human being.<br>
<br>
<div id='mvslider' style='display:none;'>movie",
"<div class='Normal'>Batman, Superman, take a backseat. Mercury Man is here. But what’s this? The Thai superhero is hardly a match to Hollywood’s homegrown hunks, even though, like them, he seems to be blessed with some kind of kinetic superpowers that have him leapfrogging through space with a series of gravity-defying stunts. And like them, he must fight against a bad guy names Osama who dares to carry out a terrorist plot against America, with a bit of badmashi in Bangkok too.<br>
<br>
The problem with Mercury Man is not in his conception. On the contrary it was quite a brave idea from the Thai film industry to dream of creating an indigenous superman. Mercury Man is actually a firefighter who gets injured while dousing a fire in a Bangkok prison. Stabbed by a special knife, he gets transformed into a super-kinetic man machine that takes on a terrorist who tries to destroy a Middle East-bound US ship anchored in Thai waters. The hitch lies in the execution of the pyrotechnics which are rough, jagged and quite-quite amateur.<br>
<br>
Now why can’t the East stick to its own brand of cinema instead of churning out B-grade Hollywood clones.<br>

",
"<div class='Normal'>There's one big reason why you should watch this film; only one. And that's the fact that we have an Indian playing the heroine to an all-American hero. Yes, Chris is the visually challenged virgin who falls in love with Anjali, the petite little receptionist (also a virgin) in his doctor's clinic. But problems begin when Anjali confesses she's Indian; which means, she's different; which means she must marry an Indian chauvinist: which means she must settle down and have babies; which means she can't go to medical school and follow her dreams....Phew!<br>
<br>
It's a soppy little tale of cross-cultural romance that sometimes falls into familiar cliches. Like, when the American family thinks the gals wearing a curtain (oops, that's a sari buddy). But all in all, it's sugary and candy-flossy. Brave little Anjali! So what if we've never heard of you before.<br>

",
"<div class='Normal'>Watch this film to see how far freedom of expression can actually go. If Michael Moore merely questioned Bush's policies, director Gabriel Range goes so far as to have him assassinated in this award-winning 'Fake-umentary' (The film won the critic's award at the Toronto festival recently). It's October 19, 2007 when Bush falls to an assassin's bullets in the streets of Chicago as his motorcade is trapped in the midst of stringent anti-Bush protests. You can actually see Bush crumbling (how did they do it?) and later witness his funeral procession (that's ostensibly footage from Reagan's funeral procession), even as President Dick Cheney hails him as a gracious and gallant man in his farewell address.<br>
<br>
But that's the hypothetical premise of the film which is actually an investigation of America under Bush. While the government immediately finds the killer who fits the perfect racial profile, a Syrian who had attended an Al-Qaida camp in Pakistan, the assassin actually turns out to be a native American who loved his country, ''but loved God and his sons even more''. The ex-Gulf war veteran had lost two sons in Iraq — one died and the other returned a wreck — and realised that it was not right to die for 'lies' and an 'immoral cause.' Does the American government reveal the true identity of the killer or does it's racial profiling continue? That's the provocative indictment the film makes as it jiggles it's pro-Bush and anti-Bush protagonists.<br>
<br>
The film follows the format of a documentary with most of the shots taken by hand-held cameras. But that doesn't diminish the power of its incisive critique of post 9/11 America. Imagine, if an Indian filmmaker tried to make this kind of a film about a living Indian politician? Hara kiri, indeed!<br>

",
"<div class='Normal'>They call him the priest from hell, because he puts all young couples through a gruelling pre-nuptial test before blessing them with the wedding vows. This time his victims are Mandy Moore and John Krasinki who decide to undergo the ordeal which includes all kinds of oddities lke bedroom surveillance and bringing up fake babies.<br>
<br>
Do the youngsters flunk the test? No one’s interested ‘cause the film has nothing to offer. It's neither comic nor serious. Even Robin Williams fails to find his bearings as Reverend Frank, the sadistic priest who has his own weird theories of love and marriage.<br>
",
"<div class='Normal'>It's a modern day Midsummer Night's Dream set in sylvan Oregon where Morgan Freeman plays head priest in this delectable feast of amorous bits and bites.<br>
The film follows a pattern similar to Salaam-e-Ishq, where different couples play out a varied montage of love. Leading the pack is Freeman, a wise professor who tries to cope with the untimely death of his son and finds a soul mate in his companion for life, his wife.<br>
<br>
Then, you have broken-hearted Kinnear who tries to begin anew (with Radha Mitchell), after his wife runs away for a lesbian relationship. And you have Radha Mitchell who must decide whether her dream man is the simple coffee-shop owner (Kinnear) or the married man she's been dating...<br>
<br>
Sugary sweet vignettes of love are strung together and laid out in a feast that's spartan rather than sumptuous. The pace is languorous and the drama laid back. But the warmth is truly infectious.<br>

",
"<div class='Normal'>What's happening to me? yells Potter, sending the avuncular Dumbledore and his faithful friends, Ron and Hermione into a tizzy. Why am I always angry? I feel I'm turning BAD!, he exclaims, setting the undertone for his fifth year at Hogwarts. Ever since his encounter with Voldermort in the last film, The Goblet of Fire, life has never been the same for the boy wizard. He not only lost his friend in the last episode, but also his boyishness. Welcome to Harry, the harried teen, who knows it's not going to be easy any more. No more quidditch, no more carefree wanderings with Hagrid, no bindaas buddy business with Ron and Hermione and no private concerns of problems at Privet Drive. Family problems are hardly the concern now when the entire wizard world is threatened by You Know Who and his horrid army. Harry knows his destiny: it's either him or Voldermort in the epic battle of good against evil, and he doesn't need the prophecy to tell him so...<br>
<br>
<div id='mvslider' style='display:none;'>movie",
"<div class='Normal'>And we thought fairy tales were meant for little kids! Here’s a quixotic pariyon ki kahani for adults, laced with delicious fantasy, dreamy landscapes and an allegorical tenor that makes Stardust a watchable parable on love and life in materialistic times.<br>
<br>
Young Tristian (Charlie Cox) loves sassy Victoria (Sienna Miller) who is an inveterate tease. She wants her boyfriend to bring her a fallen star, before she reciprocates and the ardent lover sets out in search of taare zameen par. Of course he finds one, only it happens to be a glowing gal (Claire Danes) who has her own theories about unconditional, uncontrollable, unbounded love. It doesn’t take long for the boy to transfer his emotions, but love is truly star-crossed. Specially since, there are so many people in search of a fallen star. Most importantly, there’s the menacing witch (Michelle Pfieffer) who wants the star’s heart to find the formula of eternal youth. And a crooked pirate (Robert DeNiro) who wants to play big daddy to the ill-fated duo.<br>
<br>
Got the point? With witches, pirates, ghosts and celestial beings, the stage is set for some Lord of the Rings — Tales from Narnia kind of special effects. The main architect being manic Michelle who is in perfect Catwoman form. She uses her finger to chop heads in a classic game of heads or tales and doesn’t forget to look into the mirror and sigh at her greying hair. Not to be left behind is the second heavyweight performer, DeNiro who plays Captain Shakespeare with paternal glee, but only when he’s not wearing petticoats and dancing the cancan in privacy.<br>
<br>
Catch the madness, even if you can’t catch a falling star.<br>

",
"<div class='Normal'>An American actress comes to India to try her luck in the ‘musicals’, a euphemism for Bollywood films. She meets the perfect Indian male, her choreographer, Salman Khan and naturally falls in love with him when she discovers he’s the proverbial prince too. My Prince! she exhorts and almost swoons in his palace in Jodhpur. But fairy tales always don’t come true and the lovers realise that tradition is traditionally more exalted than love in the Indian scheme of things. So it’s back to Barry the boyfriend for the American starlet, Marigold while the Indian prince kowtows to his family’s commands and decides to settle for the traditional Indian miss (Nandana Dev Sen). But hey! what’s this? The Indian lass prefers to smoke secretly in the haveli’s backyard, baring her heart to the cuckolded gora, even as the gori dons the henna, the lehnga and the sequinned choli....<br>
<br>
<div id='mvslider' style='display:none;'>movie",
"<div class='Normal'>Here's one more film straight out of the current turmoil. Would the world have no Iraq, Afghanistan, Al-Qaida, Taliban and the West, if there was no other? Would there be no clash of civilisations, no war against terror, no terrorists and no victims, if humans were no longer humans, just human-like minus all emotions?<br>
<br>
That's the thought-provoking premise behind Invasion. But the conclusion — there gotta be differences and hence war as long as we are humans — is definitely disconcerting. As is the sleepy tenor of the film and the sorry second coming of our new Bond (Daniel Craig) in a thakela new avtaar. He's psychiatrist Nicole Kidman's love interest and soldier-in-arms as she battles an invasion of an alien virus that lands on earth after a space shuttle crash lands on earth. The virus is gradually infecting the entire city and transforming the inhabitants into unfeeling robots and the only antidote is a state of sleeplessness. Or else, Kidman's little kid who is the only immune fella. Kidman needs to stay awake and save her kid, along with the entire human race. Indeed, a tough task for our overburdened supergirl!<br>
<br>
Kidman and Craig fail to crackle together and the film simply slumbers on after a point.<br>
<br>
<br>

",
"<div class='Normal'>Finally, 9/11 too has become a formula for Hollywood to build its stories on. Lions for Lambs, Redacted, Valley of Elah, Rendition and The Kingdom are films which center their action in and around the politics of jehad and the war against terror. But some of the films get introspective, some raise questions and some just use the exotic backdrop for run-of-the-mill action. The Kingdom sadly falls in the last category where suicide bombers and Arab terrorists are sprinkled in typical FBI smoke 'em out drama.<br>
<br>
Things are going fine in the America's oil kingdom (Saudi Arabia), until a blast occurs in an American compound, killing innocent families who were spending their ‘chutti' playing baseball. The FBI sends a crack team -- Jamie Foxx, Chris Cooper, Jennifer Garner -- to Riyadh to catch the terrorists, which they do after a long and bloody chase which sees some more bombs being crafted and exploded.<br>
<br>
There's nothing new to keep you glued, despite the fact that Jamie Foxx and Chris Cooper are amongst the diehard dependables of Hollywood. Blame it on the unimaginative script, ek baar phir.<br>

",
"<div class='Normal'>Is this still America, asks a teenage sex worker, as she lies mauled and beaten up by a customer. Time for Jodie Foster to play victim once more. But this time, she picks up the gun and dons the mantle of the vigilante who must clean-up crime-infested New York city, after she loses her boyfriend (Naveen Andrews) in a mindless subway shootout.<br>
<br>
Her first act of violence is in self-defence, as she tries to protect herself from a pair of thugs in the metro, but soon it becomes a mission. She prowls the suburban underbelly and ferrets out the scum, because, as she insists, the American soul is essentially horrid and a murderer. Tch Tch! Ask Iraq, Afghanistan. Foster is still a fistful of power. And why not. 'Coz wasn't she the one who got Hannibal Lecter first.<br>
<br>
<br>

",
"<div class='Normal'>Truly, a duh-nut of a film, this one is meant to make you sit back and have fun while America's No.l dysfunctional family sets the world in disorder.<br>
<br>
Homer Simpson pollutes the lake with pig crap and has the US government gunning not only for him but for the whole town. The slyvan township of nerds, drop-outs and care-free bums might soon turn into a new Grand Canyon, after being domed out of the US map, unless Homer decides to do something for his 'dome' (read dumb) people. But Homer's escaped to the exotic Arctic and is busy with the birds, bees and bambis. And it will take more than wife Marge and son Bart's bickerings to tickle his voice of conscience. It will take loads of Innuit mumbo-jumbo to bring out the MAN from the muddle. But once risen, Homer is truly 'duh' hero of the day.<br>
<br>
A great dig at all that's American, including President Shwarzenneger who says he's been elected to lead not read (remember Bush reading My Pet Goat upside down, while the WTC fell), The Simpsons Movie is quite mazedar.<br>

","3"
"<div class='Normal'>Hollywood, you aren't alone now. Korea begins its film exports to India and has a long list in the pipeline. But surely, The Host wasn't the perfect film to begin with. Not when Hollywood has perfected the art of Jurassic Park. Why would anybody want to watch a country cousin of the hi-tech dinos of Spielberg's super thriller?<br>
<br>
The film captures the exploits of a young girl who tries to escape the fangs of a weird monster that inhabits the sewers of the city. The monster, a mix between Godzilla and T-Rex loves to keep its larder full of rotting humans and gorges on them after spitting out all the useless skulls, bones and coke cans that have bloated its belly. And it takes more than human ingenuity to capture the leaping, chomping killing machine. It takes two long and listless hours of watching the same thing over and again....<br>
<br>
Korean cinema, like Chinese cinema, has created a niche for itself in the festival circuit. Now can't we have imports that are quintessentially Korean rather than pale copies of Hollywood.<br>

","2"
"<div class='Normal'>Norman Bates returns in a nondescript manner. No, this isn't Psycho 2, but the director does seem to be heavily inspired by the Hitchcock classic. Of course, his motel can hardly live up to the reputation of the infamous Bates Motel, even though the owner tries his best to keep up the creepy work. He not only has his inmates killed by a bunch of in-house killers, but he uses hidden cameras to make snuff films which bring in rich dividends.<br>
<br>
This time, his victims are a bickering couple (Beckinsale and Wilson) who end up for a night at the eerie motel. But they soon realise that cockroaches in bed are hardly the problem. Hanging on to dear life is the bigger and more important one. Somebody's banging on their door, masked killers are silhouetted against their window and the bathroom has bloodied apples thrown into it. Their only escape seems to be a rat-infested tunnel but that too has a dead end. So what do our victims too? Creep, crawl, cry and wait for the dawn to break and end the nightmare...<br>
<br>
We wait too, because like most of its current crop of horror films, this slasher film too is C-grade Hollywood. Now what's this Ms Beckinsale?<br>

","1.5"
"<div class='Normal'>Watch this one only because you’ll never get to see this kind of cinema in India. Can an Indian filmmaker ever dare to make an irreverent film on a leading public figure and get away with it? Nah! the film will be immediately banned. But Frears not only makes film on the monarchy and shows them up as ‘insensitive’ and ‘outdated’, he even wins an Oscar for it (Best screenplay and Best Actress for Helen Mirren). At one point, you even have Cherie Blair branding the British Royals as ‘emotionally retarded freeloaders’. Now, now, anybody allowed to speak out like this here?<br>
<br>
<div id='mvslider' style='display:none;'>movie",
"<div class='Normal'>Vampires take over a small town in Alaska after the sun sets on the last day, unleashing 30 night-filled days when daylight becomes a thing of the past. People are gored to death and blood fills the darkened streets, while the town waits for succour. And we wait for daylight...<br>
<br>
Now if Hollywood wants to make another vampire film, it needs to add something new. No more of those bloody fangs on those ashen faces, please. And no, not Josh Hartnett as a vampire slayer. The boy's too sweet to swim through the bloodfest, even though he's got Melissa George (his ex-wife in the film) to keep him company. Poor girl, she missed the last flight out of town and ended up fighting for life in a supermarket infested with blood thirsty beasts.<br>
<br>
Guess we've got better things to do with our days and nights.<br>

","2"
"<div class='Normal'>This one is Pulp Fiction revisited. Michael Davis is a self-confessed Quentin Tarantino and John Woo fan and pays homage to their cinema of the fast cut, the violence playfest and the funky, overdone frames which look as if they have pulled out of a museum of post-modern art.<br>
<br>
Anonymous, anyman Mr Smith (delightfully deadpan Owen) listlessly sits and eats a carrot on a bus stop when he sees an assassin chasing a pregnant woman. Carrot in hand, he tries to save the woman, delivers her baby in the bonnet of the car and thinks he has shot the killer.<br>
<br>
But the killer (Giamatti) keeps brushing off the bullets and never gives up the chase, while Owen tries to protect the baby and its wet nurse (yes, it's garam masala Monica Bellucci) who is actually a kind-hearted prostitute....Irrelevant, all this story.<br>
<br>
What matters are the action cuts — and there are loads of them — which have you witness some wacko gun wizardry, as bullets fly during a love-making scene too. Ekdum Hardboiled, like Woo. With a bit about family and love.<br>

","3"
"<div class='Normal'>The Indian diaspora finally finds its voice: elegant, articulate and ekdum real. Here, there is no hysterical clash-of-culture cacophony about how the Patels, Gangulis and the Punjabis leave India, only to create Little India’s all over the world. And here there is no hullabaloo about the Angrezi-born-confused-desi dilemmas that the second generation NRI kids succumb to: an overdose of drugs, sex and the dark side of the moon. Instead, there is a gentle probing, a mild introspection on cross cultural conflicts coupled with a quiet celebration of the idea of India, minus all chauvinism.<br>
<br>
If Monsoon Wedding was a wild and rumbustious festival of India (read Punjabi culture), then The Namesake is a Haiku about Hindustan: minimalist, magical and intensely moving. Mira Nair takes Jhumpa Lahiri's novel and transforms it into visual poetics, using her colour palette to create a riveting kaleidoscope of contrasts.<br>
<br>
<div id='mvslider' style='display:none;'>movie",
"<div class='Normal'>It’s the third in the Resident Evil franchise which is based on the popular Capcom video game series. And it is the best when compared to the earlier two, Resident Evil and Resident Evil Apocalypse.<br>
<br>
Our heroine Alice (Milla Jovovich) returns after she had escaped from the zombie-run Racoon City, only to land up in zombie-run Las Vegas. Her destination is Alaska where she must find a safe haven from the sinister Umbrella Corporation run by the evil Dr Issacs.<br>
<br>
Go see Jovovich run for her life, helped by a bunch of renegade buddies, led by Ali Larter (remember Marigold?). But before she can find a safe haven, she must combat all kinds of geeky creatures which include weird hounds and ravenous ravens. This actually means you can get your prescribed dose of grime and gore, which is the quintessential lure of this franchise.<br>
<br>
For all you Milla watchers, there’s lots to watch, including a Milla in silken sheets, along with one in a cocktail dress and boots, ready to kick butt and flip bullets. And for the fun parts, there’s the kinky skeletal zombie trying to learn how to handle a cellphone and a digital camera. But that’s only when he’s not feasting himself on human flesh and gleefully wiping off the blood from his face.<br>
<br>
Thank God for violent video games! They supposedly subsume all our violent tendencies and make us genteel souls, don’t they?<br>

","3"
"<div class='Normal'>The motormouth (Tucker) and the hit machine (Chan) are back. But they have nothing new to offer in their gag bag. However, don't worry, the film tickles you in places, specially when the French cabbie man longs to be an American by doing what the Americans do: killing people for no reason at all!<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
"<div class='Normal'>Ready for one more penguin movie after Happy Feet and March of the Penguins? Now who can explain Hollywood's current obsession with this species. Soon they'll be saying penguins were the ancestors of man!<br>
<br>
Anyways, here there's a penguin who wants to win a surfing competition and knows he can only win the Shiverpool league if he takes some tuition and training from Z (Jeff Bridges), his idol and now, mentor. Loads of low brow humor and some great animation, nevertheless, deja vu remains.<br>
<br>
<br>
<br>

","2"
"<div class='Normal'>A super-natural thriller, the film could have been a Sixth Sense or a Memento.<br>
<br>
It isn’t. Instead, it ends up as rather drab, with Sandra Bullock playing a listless housewife who gets the days of the week mixed up and sees her husband dead one day, only to find him alive the next.<br>
<br>
It’s up to the devoted wife to work on her premonitions and prevent her husband’s death, so what if she discovers he’s been two-timing her as well. She’s the good wife...sadly all goody-goody stuff ends up as slush.<br>

",
"<div class='Normal'>Hitchcock revisited<br>
<br>
Disturbia is actually a teen flick that brings back memories of Rear Window. Of course, the film is hardly a classic like the cult film, but it does keep you riveted as you join young Shia LeBeouf’s voyeuristic adventures that find him chasing a killer from his bedroom window. Kewl stuff!<br>
<br>
Shia loses his dad in a car accident and ends up a disturbed teen who can’t forget the horror. He pounds up his teacher in class and ends up under house arrest for three months with nothing but his laptop, his TV and his video games to keep him company.<br>
<br>
Of course he’s got yummy mummy, the Matrix girl, Carrie-Ann playing mom, but he doesn’t seem to really care. Bored of all the usual stuff, he takes to snooping on his neighbours through a pair of binoculars, which after lingering on bikinis and porn TV, ends up panning on the shady neighbour who loves to mow his lawn and snoop around at midnight. Soon, he begins to see body parts too and is called upon to play neighbourhood vigilante.<br>
<br>
Disturbia keeps the popcorn cracking.<br>

","3"
